Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category
2026-01-16,2026-01-17 17:30,2026-01-16 19:30,Ho Chi Minh City,SGN,Vietjet Air,VJ194,1,,Landed,VN-A635,A321,passenger
2026-03-15,2026-03-15 16:50,2026-03-15 16:33,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-NVG,A320,passenger
2026-01-16,2026-01-16 18:05,2026-01-16 18:03,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A877,B78X,passenger
2026-03-15,2026-03-15 16:05,2026-03-15 16:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A873,B78X,passenger
2026-03-15,2026-03-15 15:35,2026-03-15 15:40,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A136,A320,passenger
2026-01-16,2026-01-16 15:10,2026-01-16 15:58,Ho Chi Minh City,SGN,Vietjet Air,VJ198,1,,Landed,VN-A675,A320,passenger
2026-03-15,2026-03-15 15:05,2026-03-15 15:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A862,B789,passenger
2026-01-16,2026-01-16 14:50,2026-01-16 15:26,Ho Chi Minh City,SGN,Vietjet Air,VJ142,1,,Landed,VN-A639,A321,passenger
2026-01-16,2026-01-16 14:30,2026-01-16 14:40,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-03-15,2026-03-15 14:40,2026-03-15 15:02,Ho Chi Minh City,SGN,Vietjet Air,VJ138,1,,Landed,VN-A643,A321,passenger
2026-03-15,2026-03-15 14:30,2026-03-15 14:55,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-01-16,2026-01-16 12:10,2026-01-16 12:42,Ho Chi Minh City,SGN,Vietjet Air,VJ128,1,,Landed,VN-A810,A333,passenger
2026-03-15,2026-03-15 14:05,2026-03-15 14:03,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A865,B789,passenger
2026-03-15,2026-03-15 13:25,2026-03-15 13:37,Ho Chi Minh City,SGN,Vietjet Air,VJ188,1,,Landed,VN-A655,A320,passenger
2026-01-16,2026-01-16 12:30,2026-01-16 12:39,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-03-15,2026-03-15 13:05,2026-03-15 13:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A890,A359,passenger
2026-01-16,2026-01-16 10:05,2026-01-16 09:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A871,B789,passenger
2026-03-15,2026-03-15 11:55,2026-03-15 12:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7044,1,,Landed,VN-A508,A21N,passenger
2026-03-15,2026-03-15 12:30,2026-03-15 12:35,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-01-16,2026-01-16 09:20,2026-01-16 09:08,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,PK-BBK,B739,passenger
2026-03-15,2026-03-15 11:10,2026-03-15 11:32,Ho Chi Minh City,SGN,Vietjet Air,VJ132,1,,Landed,VN-A551,A21N,passenger
2026-01-16,2026-01-16 08:20,2026-01-16 08:17,Ho Chi Minh City,SGN,Vietnam Airlines,VN7042,1,,Landed,VN-A615,A321,passenger
2026-03-15,2026-03-15 11:05,2026-03-15 11:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A861,B789,passenger
2026-01-16,2026-01-16 07:05,2026-01-16 06:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,,Landed,VN-A363,A321,passenger
2026-03-15,2026-03-15 10:40,2026-03-15 10:49,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A524,A21N,passenger
2026-03-15,2026-03-15 09:30,2026-03-15 09:22,Ho Chi Minh City,SGN,Vietjet Air,VJ148,1,,Landed,LY-NVG,A320,passenger
2026-01-17,2026-01-17 22:05,2026-01-17 22:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A324,A321,passenger
2026-03-15,2026-03-15 09:15,2026-03-15 09:07,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,,Landed,9H-MLW,A320,passenger
2026-03-15,2026-03-15 09:05,2026-03-15 08:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A862,B789,passenger
2026-01-17,2026-01-17 21:05,2026-01-17 20:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A874,B78X,passenger
2026-03-15,2026-03-15 08:40,2026-03-15 08:27,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-01-17,2026-01-17 20:05,2026-01-17 19:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A878,B78X,passenger
2026-03-15,2026-03-15 08:25,2026-03-15 08:17,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A532,A321,passenger
2026-01-17,2026-01-17 17:05,2026-01-17 16:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A879,B78X,passenger
2026-03-16,2026-03-17 21:05,2026-03-16 23:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A892,A359,passenger
2026-01-17,2026-01-17 12:10,2026-01-17 12:20,Ho Chi Minh City,SGN,Vietjet Air,VJ128,1,,Landed,VN-A683,A321,passenger
2026-03-16,2026-03-17 00:05,2026-03-16 23:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,,Landed,VN-A609,A321,passenger
2026-03-16,2026-03-16 23:20,2026-03-16 23:34,Ho Chi Minh City,SGN,Vietjet Air,VJ164,1,,Landed,VN-A815,A333,passenger
2026-01-17,2026-01-17 12:05,2026-01-17 11:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A862,B789,passenger
2026-03-16,2026-03-16 23:05,2026-03-16 23:18,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,,Landed,VN-A324,A321,passenger
2026-01-17,2026-01-17 10:40,2026-01-17 10:45,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A699,A320,passenger
2026-03-16,2026-03-16 22:45,2026-03-16 23:13,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,,Landed,VN-A136,A320,passenger
2026-03-16,2026-03-17 21:20,2026-03-16 23:11,Ho Chi Minh City,SGN,Vietjet Air,VJ196,1,,Landed,VN-A635,A321,passenger
2026-01-17,2026-01-17 09:15,2026-01-17 09:46,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,,Landed,9H-MLW,A320,passenger
2026-03-16,2026-03-16 22:35,2026-03-16 22:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,,Landed,VN-A612,A321,passenger
2026-01-17,2026-01-17 09:05,2026-01-17 08:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A898,A359,passenger
2026-03-16,2026-03-16 22:05,2026-03-16 22:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A608,A321,passenger
2026-01-17,2026-01-17 08:20,2026-01-17 08:11,Ho Chi Minh City,SGN,Vietnam Airlines,VN7042,1,,Landed,VN-A325,A321,passenger
2026-03-16,2026-03-16 22:10,2026-03-16 21:49,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G878,1,,Landed,VN-A281,A21N,passenger
2026-03-16,2026-03-16 21:45,2026-03-16 21:31,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,ER-00005,A320,passenger
2026-01-17,2026-01-17 07:55,2026-01-17 07:45,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-03-16,2026-03-16 21:00,2026-03-16 21:17,Ho Chi Minh City,SGN,Vietjet Air,VJ166,1,,Landed,VN-A539,A21N,passenger
2026-03-16,2026-03-16 20:05,2026-03-16 20:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A874,B78X,passenger
2026-01-18,2026-01-18 22:35,2026-01-18 22:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,,Landed,VN-A877,B78X,passenger
2026-03-16,2026-03-16 20:35,2026-03-16 20:25,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A279,A321,passenger
2026-01-18,2026-01-18 14:10,2026-01-18 15:55,Ho Chi Minh City,SGN,Vietjet Air,VJ144,1,,Landed,VN-A812,A333,passenger
2026-03-16,2026-03-16 20:25,2026-03-16 20:16,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-01-18,2026-01-18 15:05,2026-01-18 15:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A512,A21N,passenger
2026-03-16,2026-03-17 16:45,2026-03-16 19:33,Ho Chi Minh City,SGN,Vietjet Air,VJ130,1,,Landed,VN-A816,A333,passenger
2026-01-18,2026-01-19 11:10,2026-01-18 14:24,Ho Chi Minh City,SGN,Vietjet Air,VJ132,1,,Landed,VN-A639,A321,passenger
2026-03-16,2026-03-16 19:15,2026-03-16 19:16,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A633,A321,passenger
2026-03-16,2026-03-16 19:05,2026-03-16 19:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A878,B78X,passenger
2026-01-18,2026-01-18 12:30,2026-01-18 12:27,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-03-16,2026-03-16 18:05,2026-03-16 18:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A877,B78X,passenger
2026-01-18,2026-01-18 10:05,2026-01-18 09:53,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A869,B789,passenger
2026-03-16,2026-03-16 17:45,2026-03-16 17:46,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-01-18,2026-01-18 09:30,2026-01-18 09:22,Ho Chi Minh City,SGN,Vietjet Air,VJ148,1,,Landed,LY-NVG,A320,passenger
2026-03-16,2026-03-16 17:35,2026-03-16 17:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A870,B789,passenger
2026-03-16,2026-03-16 17:05,2026-03-16 17:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A872,B78X,passenger
2026-01-18,2026-01-18 09:20,2026-01-18 09:10,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,VN-A227,A321,passenger
2026-03-16,2026-03-16 17:00,2026-03-16 16:44,Ho Chi Minh City,SGN,Vietjet Air,VJ146,1,,Landed,VN-A815,A333,passenger
2026-01-18,2026-01-18 08:40,2026-01-18 08:26,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-01-18,2026-01-18 07:30,2026-01-18 07:13,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A641,A321,passenger
2026-03-16,2026-03-16 16:05,2026-03-16 16:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A865,B789,passenger
2026-03-16,2026-03-16 15:35,2026-03-16 15:38,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A129,A321,passenger
2026-01-19,2026-01-19 21:40,2026-01-19 21:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,,Landed,VN-A886,A359,passenger
2026-03-16,2026-03-16 15:25,2026-03-16 15:19,Ho Chi Minh City,SGN,Bamboo Airways,QH242,1,,Landed,ER-00005,A320,passenger
2026-01-19,2026-01-19 20:10,2026-01-19 20:49,Ho Chi Minh City,SGN,Vietjet Air,VJ154,1,,Landed,VN-A699,A320,passenger
2026-03-16,2026-03-16 14:55,2026-03-16 15:09,Ho Chi Minh City,SGN,Vietravel Airlines,VU778,1,,Landed,9H-MLW,A320,passenger
2026-03-16,2026-03-16 14:05,2026-03-16 14:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A888,A359,passenger
2026-01-19,2026-01-19 17:40,2026-01-19 17:28,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-01-19,2026-01-19 15:20,2026-01-19 15:38,Ho Chi Minh City,SGN,Vietravel Airlines,VU778,1,,Landed,9H-MLW,A320,passenger
2026-03-16,2026-03-16 14:10,2026-03-16 14:09,Ho Chi Minh City,SGN,Vietjet Air,VJ144,1,,Landed,VN-A524,A21N,passenger
2026-03-16,2026-03-16 13:05,2026-03-16 13:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A327,A321,passenger
2026-01-19,2026-01-19 15:10,2026-01-19 15:27,Ho Chi Minh City,SGN,Vietjet Air,VJ198,1,,Landed,VN-A632,A321,passenger
2026-03-16,2026-03-16 12:05,2026-03-16 12:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A886,A359,passenger
2026-01-19,2026-01-19 13:50,2026-01-19 13:52,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,,Landed,ER-00005,A320,passenger
2026-03-16,2026-03-16 11:05,2026-03-16 11:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A870,B789,passenger
2026-01-19,2026-01-19 09:30,2026-01-19 09:36,Ho Chi Minh City,SGN,Vietjet Air,VJ148,1,,Landed,LY-MLI,A320,passenger
2026-01-19,2026-01-19 08:40,2026-01-19 08:20,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-03-16,2026-03-16 11:10,2026-03-16 11:11,Ho Chi Minh City,SGN,Vietjet Air,VJ132,1,,Landed,VN-A528,A21N,passenger
2026-03-16,2026-03-16 10:50,2026-03-16 10:33,Ho Chi Minh City,SGN,Bamboo Airways,QH208,1,,Landed,VN-A227,A321,passenger
2026-03-16,2026-03-16 10:50,2026-03-16 10:23,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G816,1,,Landed,VN-A284,A21N,passenger
2026-01-19,2026-01-19 07:55,2026-01-19 07:32,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-03-16,2026-03-16 10:05,2026-03-16 10:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A891,A359,passenger
2026-01-19,2026-01-19 07:50,2026-01-19 07:36,Ho Chi Minh City,SGN,Vietjet Air,VJ124,1,,Landed,VN-A634,A321,passenger
2026-03-16,2026-03-16 09:25,2026-03-16 09:13,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G808,1,,Landed,VN-A285,A21N,passenger
2026-01-19,2026-01-19 07:30,2026-01-19 07:27,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A578,A21N,passenger
2026-03-16,2026-03-16 09:20,2026-03-16 09:06,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,ER-00005,A320,passenger
2026-03-16,2026-03-16 09:00,2026-03-16 08:59,Ho Chi Minh City,SGN,Vietjet Air,VJ176,1,,Landed,VN-A634,A321,passenger
2026-01-20,2026-01-20 20:35,2026-01-20 21:07,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A279,A321,passenger
2026-03-16,2026-03-16 08:40,2026-03-16 08:24,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-01-20,2026-01-20 21:10,2026-01-20 20:58,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G872,1,,Landed,VN-A284,A21N,passenger
2026-03-16,2026-03-16 08:35,2026-03-16 08:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN238,1,,Landed,VN-A614,A321,passenger
2026-03-16,2026-03-16 08:05,2026-03-16 07:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,,Landed,VN-A615,A321,passenger
2026-01-20,2026-01-20 19:05,2026-01-20 18:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A877,B78X,passenger
2026-03-16,2026-03-16 07:50,2026-03-16 07:35,Ho Chi Minh City,SGN,Vietjet Air,VJ124,1,,Landed,VN-A534,A21N,passenger
2026-01-20,2026-01-20 07:30,2026-01-20 07:17,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A653,A21N,passenger
2026-01-21,2026-01-22 19:15,2026-01-21 21:14,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A648,A321,passenger
2025-12-24,2025-12-24 17:45,2025-12-24 17:54,Da Nang,DAD,Vietnam Airlines,VN133,3,,Landed,VN-A398,A321,passenger
2026-01-07,2026-01-07 06:50,2026-01-07 06:42,Da Nang,DAD,Vietjet Air,VJ623,1,,Landed,VN-A657,A321,passenger
2026-01-21,2026-01-21 21:05,2026-01-21 21:04,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A865,B789,passenger
2026-01-21,2026-01-21 21:10,2026-01-21 20:54,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G872,1,,Landed,VN-A284,A21N,passenger
2026-01-07,2026-01-07 07:30,2026-01-07 07:14,Da Nang,DAD,Vietnam Airlines,VN101,3,,Landed,VN-A501,A21N,passenger
2026-01-21,2026-01-22 20:35,2026-01-22 20:30,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Unknown,VN-A279,A321,passenger
2026-01-07,2026-01-08 07:50,2026-01-07 09:00,Da Nang,DAD,Vietjet Air,VJ621,1,,Landed,VN-A633,A321,passenger
2026-01-21,2026-01-21 20:05,2026-01-21 20:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A897,A359,passenger
2026-01-07,2026-01-07 09:30,2026-01-07 09:18,Da Nang,DAD,Vietnam Airlines,VN107,3,,Landed,VN-A331,A321,passenger
2026-01-07,2026-01-07 09:40,2026-01-07 09:28,Da Nang,DAD,Bamboo Airways,QH151,3,,Landed,JU-1410,A320,passenger
2026-01-21,2026-01-21 19:20,2026-01-21 19:34,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-01-21,2026-01-21 16:50,2026-01-21 18:39,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-MLI,A320,passenger
2026-01-07,2026-01-07 10:25,2026-01-07 10:26,Da Nang,DAD,Vietnam Airlines,VN109,3,,Landed,VN-A505,A21N,passenger
2026-01-21,2026-01-21 18:05,2026-01-21 18:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A877,B78X,passenger
2026-01-21,2026-01-21 17:45,2026-01-21 17:53,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-01-07,2026-01-07 11:35,2026-01-07 12:00,Da Nang,DAD,Vietjet Air,VJ625,1,,Landed,VN-A635,A321,passenger
2026-01-21,2026-01-22 13:25,2026-01-21 15:30,Ho Chi Minh City,SGN,Vietjet Air,VJ188,1,,Landed,LY-NVE,A320,passenger
2026-01-21,2026-01-21 14:30,2026-01-21 14:57,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-01-07,2026-01-07 12:35,2026-01-07 12:32,Da Nang,DAD,Vietravel Airlines,VU673,3,,Landed,VN-A136,A320,passenger
2026-01-07,2026-01-07 12:40,2026-01-07 12:42,Da Nang,DAD,Vietnam Airlines,VN119,3,,Landed,VN-A327,A321,passenger
2026-01-22,2026-01-22 19:20,2026-01-22 19:36,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-01-07,2026-01-07 12:40,2026-01-07 13:04,Da Nang,DAD,Vietjet Air,VJ627,1,,Landed,VN-A632,A321,passenger
2026-01-22,2026-01-23 10:40,2026-01-22 17:16,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A637,A321,passenger
2026-01-07,2026-01-07 13:30,2026-01-07 13:43,Da Nang,DAD,Vietnam Airlines,VN123,3,,Landed,VN-A323,A321,passenger
2026-01-22,2026-01-22 13:50,2026-01-22 13:52,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,,Landed,ER-00005,A320,passenger
2026-01-07,2026-01-07 13:30,2026-01-07 13:31,Da Nang,DAD,Vietjet Air,VJ633,1,,Landed,VN-A661,A321,passenger
2026-01-22,2026-01-22 09:25,2026-01-22 09:18,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G808,1,,Landed,VN-A286,A21N,passenger
2026-01-07,2026-01-07 14:55,2026-01-07 15:41,Da Nang,DAD,Vietjet Air,VJ635,1,,Landed,VN-A650,A320,passenger
2026-01-22,2026-01-22 09:05,2026-01-22 08:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A873,B78X,passenger
2026-01-23,2026-01-23 21:10,2026-01-23 21:08,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G872,1,,Landed,VN-A286,A21N,passenger
2026-01-07,2026-01-07 15:30,2026-01-07 15:34,Da Nang,DAD,Vietnam Airlines,VN129,3,,Landed,VN-A334,A321,passenger
2026-01-23,2026-01-23 13:50,2026-01-23 14:04,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,,Landed,ER-00005,A320,passenger
2026-01-07,2026-01-07 15:45,2026-01-07 15:49,Da Nang,DAD,Vietnam Airlines,VN6037,3,,Landed,VN-A354,A321,passenger
2026-01-23,2026-01-23 09:20,2026-01-23 09:28,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,PK-BBK,B739,passenger
2026-01-23,2026-01-23 08:05,2026-01-23 07:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,,Landed,VN-A893,A359,passenger
2026-01-07,2026-01-07 17:10,2026-01-07 16:53,Da Nang,DAD,Vietnam Airlines,VN133,3,,Landed,VN-A339,A321,passenger
2026-01-23,2026-01-23 07:55,2026-01-23 07:46,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-01-23,2026-01-23 07:30,2026-01-23 07:20,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A578,A21N,passenger
2026-01-07,2026-01-07 18:40,2026-01-07 18:23,Da Nang,DAD,Vietnam Airlines,VN135,3,,Landed,VN-A332,A321,passenger
2026-01-23,2026-01-23 07:05,2026-01-23 06:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,,Landed,VN-A363,A321,passenger
2026-01-24,2026-01-24 23:20,2026-01-24 23:14,Ho Chi Minh City,SGN,Bamboo Airways,QH280,1,,Landed,VN-A596,A20N,passenger
2026-01-07,2026-01-07 19:50,2026-01-07 19:41,Da Nang,DAD,Vietnam Airlines,VN137,3,,Landed,VN-A334,A321,passenger
2026-01-07,2026-01-07 20:10,2026-01-07 19:49,Da Nang,DAD,Bamboo Airways,QH171,3,,Landed,VN-A585,A321,passenger
2026-01-24,2026-01-24 22:05,2026-01-24 22:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A867,B789,passenger
2026-01-07,2026-01-07 20:20,2026-01-07 19:55,Da Nang,DAD,Vietnam Airlines,VN7123,3,,Landed,VN-A503,A21N,passenger
2026-01-24,2026-01-24 19:05,2026-01-24 19:07,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A879,B78X,passenger
2026-01-07,2026-01-07 20:55,2026-01-07 21:17,Da Nang,DAD,Vietnam Airlines,VN7133,3,,Landed,VN-A622,A21N,passenger
2026-01-07,2026-01-07 20:55,2026-01-07 21:28,Da Nang,DAD,Vietjet Air,VJ641,1,,Landed,VN-A643,A321,passenger
2026-01-24,2026-01-24 16:50,2026-01-24 18:32,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-MLI,A320,passenger
2026-01-24,2026-01-24 17:35,2026-01-24 17:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A878,B78X,passenger
2026-01-24,2026-01-24 17:05,2026-01-24 16:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A874,B78X,passenger
2026-01-07,2026-01-07 22:10,2026-01-07 22:10,Da Nang,DAD,Vietjet Air,VJ645,1,,Landed,VN-A685,A321,passenger
2026-01-24,2026-01-24 10:40,2026-01-24 11:26,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A668,A320,passenger
2026-01-24,2026-01-24 07:30,2026-01-24 07:24,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A547,A21N,passenger
2026-01-07,2026-01-07 22:45,2026-01-07 22:44,Da Nang,DAD,Vietravel Airlines,VU685,3,,Landed,9H-MLW,A320,passenger
2026-01-24,2026-01-24 07:40,2026-01-24 07:29,Ho Chi Minh City,SGN,Vietjet Air,VJ120,1,,Landed,VN-A641,A321,passenger
2026-01-12,2026-01-12 07:30,2026-01-12 07:13,Da Nang,DAD,Vietnam Airlines,VN101,3,,Landed,VN-A615,A321,passenger
2026-01-25,2026-01-25 21:20,2026-01-25 21:47,Ho Chi Minh City,SGN,Vietjet Air,VJ196,1,,Landed,VN-A820,A333,passenger
2026-01-25,2026-01-25 19:20,2026-01-25 19:57,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-01-25,2026-01-25 18:45,2026-01-25 19:06,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A896,A359,passenger
2026-01-23,2026-01-23 06:50,2026-01-23 06:31,Da Nang,DAD,Vietjet Air,VJ623,1,,Landed,VN-A630,A321,passenger
2026-01-25,2026-01-25 19:15,2026-01-25 19:08,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A668,A320,passenger
2026-01-23,2026-01-23 07:30,2026-01-23 07:07,Da Nang,DAD,Vietnam Airlines,VN101,3,,Landed,VN-A326,A321,passenger
2026-01-25,2026-01-25 18:05,2026-01-25 17:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A872,B78X,passenger
2026-01-23,2026-01-23 07:50,2026-01-23 07:36,Da Nang,DAD,Vietjet Air,VJ621,1,,Landed,VN-A636,A321,passenger
2026-01-25,2026-01-25 17:35,2026-01-25 17:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A879,B78X,passenger
2026-01-25,2026-01-25 17:05,2026-01-25 16:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A878,B78X,passenger
2026-01-25,2026-01-25 15:35,2026-01-25 15:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN7046,1,,Landed,VN-A334,A321,passenger
2026-01-25,2026-01-25 15:05,2026-01-25 15:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A877,B78X,passenger
2026-02-19,2026-02-19 18:40,2026-02-19 18:30,Da Nang,DAD,Vietnam Airlines,VN135,3,,Landed,VN-A609,A321,passenger
