Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Tail_Number,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway
2025-12-17,14:25,14:45,Seoul,ICN,Jeju Air,7C2212,11:25,2,37-40,4.0,Departed,HL8332,B738,passenger,1,35R
2025-12-17,14:40,14:40,Taipei,TPE,Eva Air,BR1384,11:40,2,13-17,5.0,Departed,B-16226,A321,passenger,1,35R
2025-12-17,14:40,14:40,Kuala Lumpur,KUL,Malaysia Airlines,MH749,11:40,2,18-21,10.0,Departed,9M-MXL,B738,passenger,1,35R
2025-12-17,14:50,14:50,Kaohsiung,KHH,VietJet Air,VJ8520,00:00,0,,,,,,general aviation,1,
2025-12-17,15:10,15:10,Seoul,ICN,VietJet Air,VJ874,12:10,2,30-32,8.0,Departed,VN-A630,A321,passenger,0,35R
2025-12-17,15:15,15:15,Bangkok,BKK,Vietnam Airlines,VN627,12:15,2,23-25,2.0,Departed,VN-A501,A21N,passenger,1,35R
2025-12-17,15:25,15:25,Hanoi,HAN,VietJet Air,VJ514,13:25,1,27-34,5.0,Departed,VN-A658,A320,passenger,0,35R
2025-12-17,15:35,15:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:45,1,3-16,4.0,Departed,VN-A399,A321,passenger,0,35R
2025-12-17,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,48-51,7.0,Departed,HL8083,B789,passenger,1,35R
2025-12-17,15:45,15:45,Kuala Lumpur,KUL,Air Asia,AK641,12:45,2,41-43,4.0,Departed,9M-RAH,A20N,passenger,1,35R
2025-12-17,15:50,15:50,Phu Quoc Island,PQC,VietJet Air,VJ1719,13:50,1,27-34,6.0,Departed,VN-A629,A321,passenger,0,35R
2025-12-17,16:05,16:05,Busan,PUS,Korean Air,KE8452,13:05,2,45-47,6.0,Departed,HL7585,A333,passenger,1,35R
2025-12-17,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,10-12,5.0,Departed,ER-00011,A320,passenger,0,35R
2025-12-17,16:30,16:55,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,5.0,Departed,9V-MBO,B38M,passenger,1,35R
2025-12-17,16:55,16:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,13-17,7.0,Departed,B-LPR,A321,general aviation,1,35R
2025-12-17,17:00,17:00,Hanoi,HAN,Vietnam Airlines,VN174,15:00,1,3-16,7.0,Departed,VN-A606,A321,passenger,0,35R
2025-12-17,17:05,17:05,Bangkok,BKK,VietJet Air,VJ1963,14:05,2,37-39,4.0,Departed,VN-A636,A321,passenger,0,35R
2025-12-17,17:10,17:10,Haiphong,HPH,VietJet Air,VJ722,15:10,1,27-34,4.0,Departed,VN-A661,A321,passenger,0,35R
2025-12-17,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,5.0,Departed,VN-A544,A321,passenger,0,35R
2025-12-17,17:30,17:30,Nha Trang,CXR,Vietnam Airlines,VN1941,15:30,1,3-16,9.0,Departed,VN-A336,A321,passenger,0,35R
2025-12-17,17:30,17:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN7131,15:30,1,3-16,6.0,Departed,VN-A353,A321,passenger,0,35R
2025-12-17,17:35,17:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,15:45,1,3-16,7.0,Departed,VN-A507,A21N,passenger,0,35R
2025-12-17,18:10,18:10,Hanoi,HAN,Vietnam Airlines,VN180,16:10,1,3-16,4.0,Departed,VN-A514,A20N,passenger,0,35R
2025-12-17,18:15,18:30,Hanoi,HAN,VietJet Air,VJ516,16:30,1,27-34,7.0,Departed,VN-A648,A321,passenger,0,35R
2025-12-17,18:20,18:20,Hanoi,HAN,Bamboo Airways,QH148,16:20,1,43-45,6.0,Departed,VN-A227,A321,passenger,0,35R
2025-12-17,18:25,19:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN137,17:10,1,3-16,6.0,Departed,VN-A395,A321,passenger,0,35R
2025-12-17,18:25,18:25,Kaohsiung,KHH,Tigerair Taiwan,IT586,15:25,2,22-25,5.0,Departed,B-50021,A20N,passenger,0,35R
2025-12-17,18:30,18:30,Hong Kong,HKG,Hong Kong Express Airways,UO559,15:30,2,18-21,6.0,Departed,B-LED,A321,passenger,1,35R
2025-12-17,18:40,18:40,Hanoi,HAN,Vietnam Airlines,VN7196,16:40,1,3-16,,Departed,VN-A622,A21N,passenger,0,35R
2025-12-17,18:40,18:40,Ho Chi Minh City,SGN,Bamboo Airways,QH171,16:40,1,43-45,3.0,Departed,VN-A585,A321,passenger,0,35R
2025-12-17,18:45,18:45,Macau,MFM,VietJet Air,VJ8892,15:45,2,33-35,8.0,Departed,VN-A667,A321,passenger,0,35R
2025-12-17,18:50,20:00,Bangkok,DMK,Thai Air Asia,FD639,15:50,2,41-43,5.0,Departed,HS-BBP,A320,passenger,1,35R
2025-12-17,18:55,18:55,Hanoi,HAN,Vietravel Airlines,VU658,16:55,1,22-24,5.0,Departed,VN-A136,A320,passenger,0,35R
2025-12-17,19:10,19:10,Hanoi,HAN,Vietnam Airlines,VN188,17:10,1,3-16,4.0,Departed,VN-A513,A20N,passenger,0,35R
2025-12-17,20:00,20:00,Yangon,RGN,Myanmar Airways International,8M455,17:00,2,4-7,7.0,Departed,XY-ALP,E190,passenger,1,35R
2025-12-17,20:05,20:05,Ho Chi Minh City,SGN,VietJet Air,VJ649,18:05,1,27-34,6.0,Departed,VN-A676,A320,passenger,0,35R
2025-12-17,20:20,20:35,Hanoi,HAN,Vietnam Airlines,VN6070,18:35,1,18-20,7.0,Departed,VN-A363,A321,passenger,0,Unknown
2025-12-17,20:45,20:45,Ho Chi Minh City,SGN,VietJet Air,VJ637,18:45,1,27-34,4.0,Departed,VN-A661,A321,passenger,0,35R
2025-12-17,20:50,21:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,19:35,1,3-16,5.0,Departed,VN-A393,A321,passenger,0,35R
2025-12-17,21:15,21:15,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,19:15,0,22-24,6.0,Departed,,,general aviation,0,
2025-12-17,21:35,21:35,Hanoi,HAN,VietJet Air,VJ520,19:35,1,27-34,7.0,Departed,VN-A644,A321,passenger,0,35R
2025-12-17,22:30,22:30,Manila,MNL,Cebu Pacific,5J5757,19:30,2,19-22,1.0,Departed,RP-C4133,A21N,passenger,1,35R
2025-12-17,22:45,22:45,Seoul,ICN,Air Premia,YP622,19:45,2,33-39,4.0,Departed,HL8516,B789,passenger,0,35R
2025-12-17,23:00,23:00,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,9-13,10.0,Departed,HL8511,A21N,passenger,1,35R
2025-12-17,23:15,23:15,Ho Chi Minh City,SGN,VietJet Air,VJ643,21:15,1,27-34,6.0,Departed,VN-A641,A321,passenger,0,35R
2025-12-17,23:20,23:20,Seoul,ICN,Korean Air,KE460,20:20,2,46-53,6.0,Departed,HL7206,B789,passenger,1,35R
2025-12-17,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,24-27,2.0,Departed,VN-A622,A21N,passenger,1,35R
2025-12-17,23:30,23:30,Bangkok,BKK,Emirates,EK371,20:30,2,2-8,5.0,Last Call,A6-ENI,B77W,passenger,1,35R
2025-12-17,23:35,23:35,Seoul,ICN,T'Way Air,TW12,20:35,2,"28-30, 35",9.0,Gate Closed,HL8069,B738,passenger,1,35R
2025-12-17,23:40,23:40,Seoul,ICN,VietJet Air,VJ878,20:40,2,14-16,8.0,Gate Closed,VN-A687,A321,passenger,1,35R
2025-12-17,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,1.0,Last Call,B-MCD,A321,general aviation,1,35R
2025-12-18,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,20:30,2,21-23,3.0,Departed,VN-A602,A321,passenger,0,35R
2025-12-18,00:30,01:05,Macau,MFM,Air Macau,NX977,21:30,0,54,4.0,Departed,B-MCG,A321,general aviation,1,35R
2025-12-18,00:30,02:00,Busan,PUS,VietJet Air,VJ988,21:30,2,"14, 18-19",8.0,Departed,VN-A649,A321,passenger,0,35R
2025-12-18,00:40,01:05,Seoul,ICN,Air Seoul,RS512,21:40,2,42-45,6.0,Departed,HL8255,A321,passenger,1,35R
2025-12-18,00:45,01:30,Busan,PUS,Air Busan,BX774,21:45,0,36-39,7.0,Departed,HL8357,A21N,general aviation,1,35R
2025-12-18,00:55,00:55,Busan,PUS,Jin Air,LJ184,21:55,2,50-53,5.0,Departed,HL7562,B738,passenger,0,35R
2025-12-18,01:00,01:00,Daegu,TAE,T'Way Air,TW30,20:35,2,"30, 32-33",8.0,Departed,HL8378,B738,passenger,0,35R
2025-12-18,01:05,01:40,Cheongju,CJJ,T'Way Air,TW26,22:05,2,34-35,9.0,Departed,HL8579,B38M,passenger,1,35R
2025-12-18,01:05,01:35,Busan,PUS,Jin Air,LJ112,22:00,2,46-49,10.0,Departed,HL8016,B738,passenger,1,35R
2025-12-18,01:05,01:40,Osaka,KIX,Vietnam Airlines,VN336,22:05,2,23-25,2.0,Departed,VN-A336,A321,passenger,1,35R
2025-12-18,01:20,01:45,Seoul,ICN,Eastar Jet,ZE594,22:20,2,10-13,1.0,Departed,HL8544,B38M,passenger,1,35R
2025-12-18,01:30,01:30,Seoul,ICN,T'Way Air,TW14,22:30,2,28-31,8.0,Departed,HL8581,B38M,passenger,1,35R
2025-12-18,01:30,02:50,Seoul,ICN,Jeju Air,7C2218,22:22,2,2-5,3.0,Departed,HL8337,B738,passenger,1,35R
2025-12-18,02:00,02:15,Cheongju,CJJ,Aero-K Airlines,RF532,23:00,2,6-9,9.0,Departed,HL8743,A320,passenger,1,35R
2025-12-18,02:00,02:30,Busan,PUS,Air Busan,BX7325,22:31,0,40-41,5.0,Departed,HL8365,A321,general aviation,1,35R
2025-12-18,03:00,03:00,Busan,PUS,Korean Air,KE2094,00:00,2,15-21,6.0,Departed,HL7709,A333,passenger,1,35R
2025-12-18,05:25,05:25,Ho Chi Minh City,SGN,VietJet Air,VJ623,03:25,1,27-34,5.0,Departed,VN-A629,A321,passenger,0,35R
2025-12-18,05:45,05:45,Da Lat,DLI,Vietnam Airlines,VN1955,03:45,1,3-16,6.0,Departed,VN-A501,A21N,passenger,0,35R
2025-12-18,05:45,05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,4.0,Departed,VN-A661,A321,passenger,0,35R
2025-12-18,06:00,06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,7.0,Departed,VN-A339,A321,passenger,0,35R
2025-12-18,06:25,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ621,04:25,1,27-34,3.0,Departed,VN-A667,A321,passenger,0,35R
2025-12-18,06:35,06:35,Hanoi,HAN,Vietnam Airlines,VN156,04:35,1,3-16,9.0,Departed,VN-A608,A321,passenger,0,35R
2025-12-18,07:00,07:00,Bangkok,BKK,VietJet Air,VJ1965,04:00,2,17-19,4.0,Departed,VN-A630,A321,passenger,0,35R
2025-12-18,07:40,07:50,Hanoi,HAN,VietJet Air,VJ504,05:50,1,27-34,4.0,Departed,VN-A544,A321,passenger,0,35R
2025-12-18,07:50,07:50,Ho Chi Minh City,SGN,VietJet Air,VJ629,05:50,1,27-34,3.0,Departed,VN-A699,A320,passenger,0,35R
2025-12-18,08:00,08:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,06:00,1,3-16,6.0,Departed,VN-A338,A321,passenger,0,35R
2025-12-18,08:05,08:05,Hanoi,HAN,Vietnam Airlines,VN158,06:05,1,3-16,7.0,Departed,VN-A335,A321,passenger,0,35R
2025-12-18,08:10,08:10,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:10,1,43-45,5.0,Departed,JU-1410,A320,passenger,0,35R
2025-12-18,08:30,08:30,Hanoi,HAN,Vietravel Airlines,VU638,06:30,1,21-24,3.0,Departed,VN-A129,A321,passenger,0,35R
2025-12-18,08:40,08:40,Phu Quoc Island,PQC,VietJet Air,VJ719,06:40,1,27-34,4.0,Departed,VN-A522,A321,passenger,0,35R
2025-12-18,08:55,08:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,06:55,1,3-16,7.0,Departed,VN-A396,A321,passenger,0,35R
2025-12-18,09:00,09:00,Manila,MNL,Cebu Pacific,5J5759,06:00,2,5-8,4.0,Departed,RP-C4135,A20N,passenger,1,35R
2025-12-18,09:30,09:30,Haiphong,HPH,Vietnam Airlines,VN1670,07:30,1,3-16,6.0,Departed,VN-A501,A21N,passenger,0,35R
2025-12-18,09:30,09:30,Hanoi,HAN,Bamboo Airways,QH104,07:30,1,43-45,3.0,Departed,VN-A597,A321,passenger,0,35R
2025-12-18,09:40,09:40,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,45-47,5.0,Departed,HS-EAG,A21N,passenger,1,35R
2025-12-18,09:50,09:50,Kuala Lumpur,KUL,VietJet Air,VJ827,06:50,2,49-50,8.0,Departed,VN-A629,A321,passenger,0,35R
2025-12-18,09:55,09:55,Hanoi,HAN,Vietnam Airlines,VN164,07:55,1,3-16,7.0,Departed,VN-A603,A321,passenger,0,35R
2025-12-18,10:05,10:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:05,1,3-16,5.0,Departed,VN-A339,A321,passenger,0,35R
2025-12-18,10:05,10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,13-16,6.0,Departed,B-LCL,A20N,passenger,1,35R
2025-12-18,10:10,10:10,Jakarta,CGK,VietJet Air,VJ951,00:00,0,,,,,,general aviation,0,
2025-12-18,10:15,10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:25,1,18-21,4.0,Departed,VN-A363,A321,passenger,1,Unknown
2025-12-18,10:20,10:50,Taipei,TPE,China Airlines,CI788,07:20,2,30-34,7.0,Departed,B-18103,A21N,passenger,1,35R
2025-12-18,11:05,11:30,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,09:30,1,22-24,2.0,Departed,VN-A136,A320,passenger,0,35R
2025-12-18,11:10,11:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:10,1,3-16,6.0,Departed,VN-A601,A321,passenger,0,35R
2025-12-18,11:20,11:20,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,42-44,6.0,Departed,9M-AGH,A20N,passenger,1,35R
2025-12-18,11:25,11:25,Kuala Lumpur,KUL,Malaysia Airlines,MH747,08:25,2,17-20,5.0,Departed,9M-MLU,B738,passenger,1,35R
2025-12-18,11:35,11:35,Ho Chi Minh City,SGN,VietJet Air,VJ627,09:35,1,27-34,3.0,Departed,VN-A687,A321,passenger,0,35R
2025-12-18,11:50,11:50,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,21-24,7.0,Departed,9V-MBF,B38M,passenger,0,35R
2025-12-18,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,35-38,4.0,Departed,HL8513,B38M,passenger,1,35R
2025-12-18,12:00,12:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:10,1,3-16,7.0,Departed,VN-A331,A321,passenger,0,35R
2025-12-18,12:05,12:45,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:45,1,27-34,2.0,Departed,VN-A649,A321,passenger,0,35R
2025-12-18,12:05,12:05,Singapore,SIN,VietJet Air,VJ973,09:05,2,39-41,9.0,Departed,VN-A636,A321,passenger,0,35R
2025-12-18,12:15,12:15,Macau,MFM,VietJet Air,VJ8890,08:59,2,29-31,10.0,Departed,VN-A630,A321,passenger,0,35R
2025-12-18,12:20,22:40,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,45-47,8.0,Departed,9M-AGO,A20N,passenger,1,35R
2025-12-18,12:20,12:20,Hanoi,HAN,VietJet Air,VJ508,10:20,1,27-34,5.0,Departed,VN-A642,A321,passenger,0,35R
2025-12-18,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,13-16,6.0,Departed,B-LCJ,A320,passenger,0,35R
2025-12-18,12:30,12:30,Macau,MFM,Bamboo Airways,QH9588,09:30,2,1-3,1.0,Departed,VN-A585,A321,passenger,0,35R
2025-12-18,12:40,13:30,Bangkok,DMK,Thai Air Asia,FD637,09:33,2,33-35,10.0,Departed,HS-CBG,A20N,passenger,1,35R
2025-12-18,13:00,14:30,Taipei,TPE,Eva Air,BR384,10:00,2,4-11,7.0,Departed,B-16336,A333,passenger,1,35R
2025-12-18,13:00,13:00,Can Tho,VCA,VietJet Air,VJ703,11:00,1,27-34,3.0,Departed,VN-A655,A320,passenger,0,35R
2025-12-18,13:05,13:05,Kuala Lumpur,KUL,Batik Air Malaysia,OD503,10:05,2,48-51,5.0,Departed,9M-LRP,B38M,passenger,0,35R
2025-12-18,13:15,13:15,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,52-54,4.0,Departed,HS-VKN,A320,passenger,0,35R
2025-12-18,13:15,13:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:25,1,3-16,5.0,Departed,VN-A392,A321,passenger,0,35R
2025-12-18,13:20,13:20,Buon Ma Thuot,BMV,Vietnam Airlines,VN1911,11:20,1,3-16,7.0,Departed,VN-A501,A21N,passenger,0,35R
2025-12-18,13:30,14:05,Ho Chi Minh City,SGN,VietJet Air,VJ635,12:05,1,27-34,2.0,Departed,VN-A640,A321,passenger,0,35R
2025-12-18,13:50,13:50,Hong Kong,HKG,Hong Kong Express Airways,UO507,10:50,2,17-20,2.0,Departed,B-LCH,A320,passenger,1,35R
2025-12-18,13:55,13:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN7135,11:55,1,3-16,6.0,Departed,VN-A336,A321,passenger,0,35R
2025-12-18,14:00,14:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN129,12:00,1,3-16,3.0,Departed,VN-A602,A321,passenger,0,35R
2025-12-18,14:10,14:25,Hanoi,HAN,Vietnam Airlines,VN170,12:25,1,3-16,9.0,Departed,VN-A603,A321,passenger,0,35R
2025-12-18,14:15,14:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN6037,12:45,1,18-21,5.0,Departed,VN-A354,A321,passenger,0,Unknown
2025-12-18,14:20,14:20,Hanoi,HAN,Vietnam Airlines,VN168,12:20,1,3-16,7.0,Departed,VN-A608,A321,passenger,0,35R
2025-12-18,14:25,14:55,Seoul,ICN,Jeju Air,7C2212,11:25,2,36-39,4.0,Departed,HL8090,B738,passenger,1,35R
2025-12-18,14:30,14:30,Manila,MNL,Philippine Airlines,PR586,11:30,2,40-44,3.0,Departed,RP-C9929,A321,passenger,0,35R
2025-12-18,14:40,14:40,Taipei,TPE,Eva Air,BR1384,11:40,2,12-16,2.0,Departed,B-16226,A321,passenger,1,35R
2025-12-18,15:00,15:00,Singapore,SIN,VietJet Air,VJ889,12:00,2,30-32,9.0,Departed,VN-A667,A321,passenger,0,35R
2025-12-18,15:10,15:10,Seoul,ICN,VietJet Air,VJ874,12:10,2,9-11,10.0,Departed,VN-A522,A321,passenger,0,35R
2025-12-18,15:15,15:15,Bangkok,BKK,Vietnam Airlines,VN627,12:15,2,23-25,1.0,Departed,VN-A622,A21N,passenger,1,35R
2025-12-18,15:25,16:00,Hanoi,HAN,VietJet Air,VJ514,14:00,1,27-34,5.0,Departed,VN-A635,A321,passenger,0,35R
2025-12-18,15:25,15:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:25,1,3-16,6.0,Departed,VN-A604,A321,passenger,0,35R
2025-12-18,15:35,15:45,Nha Trang,CXR,VietJet Air,VJ581,13:45,1,27-34,7.0,Departed,VN-A698,A321,passenger,0,35R
2025-12-18,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,45-48,5.0,Departed,HL7585,A333,passenger,1,35R
2025-12-18,15:45,15:45,Kuala Lumpur,KUL,Air Asia,AK641,12:45,2,33-35,4.0,Departed,9M-AGG,A20N,passenger,1,35R
2025-12-18,15:50,18:55,Phu Quoc Island,PQC,VietJet Air,VJ1719,16:55,1,27-34,4.0,Departed,VN-A687,A321,passenger,0,35R
2025-12-18,16:05,16:05,Busan,PUS,Korean Air,KE8452,13:05,2,49-51,6.0,Departed,HL7709,A333,passenger,1,35R
2025-12-18,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,18-21,9.0,Departed,ER-00011,A320,passenger,0,35R
2025-12-18,16:30,16:30,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,7.0,Departed,9V-MBI,B38M,passenger,1,35R
2025-12-18,16:50,16:50,Nha Trang,CXR,Vietnam Airlines,VN1941,14:50,1,3-16,6.0,Departed,VN-A501,A21N,passenger,0,35R
2025-12-18,16:55,18:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,13-17,6.0,Departed,B-LPR,A321,general aviation,1,35R
2025-12-18,17:00,17:00,Da Lat,DLI,VietJet Air,VJ729,15:00,1,27-34,4.0,Departed,VN-A649,A321,passenger,0,35R
2025-12-18,17:05,17:05,Hanoi,HAN,Vietnam Airlines,VN174,15:05,1,3-16,7.0,Departed,VN-A625,A21N,passenger,0,35R
2025-12-18,17:05,17:05,Bangkok,BKK,VietJet Air,VJ1963,14:05,2,36-38,5.0,Departed,VN-A629,A321,passenger,0,35R
2025-12-18,17:10,17:10,Haiphong,HPH,VietJet Air,VJ722,15:10,1,27-34,5.0,Departed,VN-A655,A320,passenger,0,35R
2025-12-18,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,3.0,Departed,VN-A630,A321,passenger,0,35R
2025-12-18,17:35,17:35,Singapore,SIN,Scoot,TR315,14:35,2,39-42,6.0,Departed,9V-NCH,A21N,passenger,0,35R
2025-12-18,17:40,18:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,16:15,1,3-16,7.0,Departed,VN-A339,A321,passenger,0,35R
2025-12-18,18:10,18:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN137,16:30,1,3-16,6.0,Departed,VN-A602,A321,passenger,0,35R
2025-12-18,18:10,18:25,Hanoi,HAN,Vietnam Airlines,VN180,16:25,1,3-16,5.0,Departed,VN-A514,A20N,passenger,0,35R
2025-12-18,18:15,18:40,Hanoi,HAN,VietJet Air,VJ516,16:40,1,27-34,2.0,Departed,VN-A656,A320,passenger,0,35R
2025-12-18,18:25,18:25,Kaohsiung,KHH,Tigerair Taiwan,IT586,15:25,2,22-25,5.0,Departed,B-50017,A320,passenger,0,35R
2025-12-18,18:25,18:25,Taipei,TPE,Starlux Airlines,JX704,15:25,0,4-8,4.0,Departed,B-58211,A21N,general aviation,0,35R
2025-12-18,18:30,18:30,Hong Kong,HKG,Hong Kong Express Airways,UO559,15:30,2,43-46,7.0,Departed,B-LCR,A20N,passenger,1,35R
2025-12-18,18:30,18:30,Hanoi,HAN,Bamboo Airways,QH148,16:30,1,43-45,3.0,Departed,VN-A585,A321,passenger,0,35R
2025-12-18,18:40,18:40,Ho Chi Minh City,SGN,Bamboo Airways,QH171,16:40,1,43-45,4.0,Departed,VN-A227,A321,passenger,0,35R
2025-12-18,18:40,18:40,Hanoi,HAN,Vietnam Airlines,VN7196,16:40,1,3-16,7.0,Departed,VN-A503,A21N,passenger,0,35R
2025-12-18,18:45,18:45,Macau,MFM,VietJet Air,VJ8892,15:45,2,49-51,3.0,Departed,VN-A640,A321,passenger,0,Unknown
2025-12-18,18:50,18:50,Bangkok,DMK,Thai Air Asia,FD639,15:50,2,30-32,5.0,Departed,HS-ABD,A320,passenger,1,35R
2025-12-18,18:55,19:15,Hanoi,HAN,Vietravel Airlines,VU658,17:15,1,22-24,1.0,Departed,VN-A129,A321,passenger,0,35R
2025-12-18,19:10,19:20,Hanoi,HAN,Vietnam Airlines,VN188,17:20,1,3-16,5.0,Departed,VN-A513,A20N,passenger,0,35R
2025-12-18,19:30,20:15,Ho Chi Minh City,SGN,VietJet Air,VJ641,18:15,1,27-34,6.0,Departed,VN-A649,A321,passenger,0,35R
2025-12-18,20:00,20:00,Taipei,TPE,Tigerair Taiwan,IT552,17:00,2,18-20,4.0,Departed,B-50029,A20N,passenger,1,35R
2025-12-18,20:20,20:30,Hanoi,HAN,Vietnam Airlines,VN6070,18:30,1,18-21,7.0,Departed,VN-A363,A321,passenger,0,Unknown
2025-12-18,20:45,21:20,Ho Chi Minh City,SGN,VietJet Air,VJ649,19:20,1,27-34,4.0,Departed,VN-A643,A321,passenger,0,35R
2025-12-18,20:50,20:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,18:50,1,3-16,5.0,Departed,VN-A501,A21N,passenger,0,35R
2025-12-18,20:55,21:35,Hanoi,HAN,VietJet Air,VJ518,19:35,1,27-34,5.0,Departed,VN-A642,A321,passenger,0,35R
2025-12-18,21:15,21:15,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,19:15,1,21-24,6.0,Departed,9H-MLW,A320,passenger,0,35R
2025-12-18,21:35,21:35,Hanoi,HAN,VietJet Air,VJ520,19:35,1,27-34,7.0,Departed,VN-A544,A321,passenger,0,35R
2025-12-18,22:30,22:50,Ho Chi Minh City,SGN,VietJet Air,VJ647,20:50,1,27-34,2.0,Departed,VN-A655,A320,passenger,0,35R
2025-12-18,22:30,23:00,Manila,MNL,Cebu Pacific,5J5757,19:30,2,16-19,1.0,Departed,RP-C4124,A21N,passenger,1,35R
2025-12-18,22:45,22:45,Seoul,ICN,Air Premia,YP622,19:45,2,38-44,5.0,Departed,HL8389,B789,passenger,0,35R
2025-12-18,23:00,23:25,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,2-6,4.0,Departed,HL8356,A21N,passenger,1,35R
2025-12-18,23:15,00:10,Ho Chi Minh City,SGN,VietJet Air,VJ643,22:10,1,27-34,4.0,On Time,VN-A632,A321,passenger,0,
2025-12-18,23:20,23:20,Seoul,ICN,Korean Air,KE460,20:20,2,45-52,6.0,Departed,HL8084,B789,passenger,1,35R
2025-12-18,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,24-27,2.0,Departed,VN-A507,A21N,passenger,1,35R
2025-12-18,23:35,23:35,Seoul,ICN,T'Way Air,TW12,20:35,2,"28, 34",10.0,Departed,HL8300,B738,passenger,1,35R
2025-12-18,23:40,23:40,Seoul,ICN,VietJet Air,VJ878,20:40,2,7-9,8.0,Last Call,VN-A667,A321,passenger,1,35R
2025-12-18,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,3.0,Last Call,B-MCF,A320,general aviation,1,35R
2025-12-19,00:30,00:30,Macau,MFM,Air Macau,NX977,21:30,0,53,5.0,Departed,B-MCB,A320,general aviation,1,35R
2025-12-19,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,21:30,2,20-23,1.0,Departed,VN-A606,A321,passenger,0,35R
2025-12-19,00:40,01:00,Seoul,ICN,Air Seoul,RS512,21:27,2,16-19,7.0,Departed,HL7790,A321,passenger,1,35R
2025-12-19,00:45,00:45,Busan,PUS,Air Busan,BX774,21:45,0,12-15,6.0,Departed,HL8504,A21N,general aviation,1,35R
2025-12-19,00:55,01:30,Busan,PUS,Jin Air,LJ184,21:55,2,35-38,2.0,Departed,HL8012,B738,passenger,0,35R
2025-12-19,01:00,01:00,Daegu,TAE,T'Way Air,TW30,20:35,2,28-31,9.0,Departed,HL8095,B738,passenger,0,35R
2025-12-19,01:05,01:05,Osaka,KIX,Vietnam Airlines,VN336,22:05,2,23-25,3.0,Departed,VN-A390,A321,passenger,1,35R
2025-12-19,01:05,01:40,Busan,PUS,Jin Air,LJ112,22:05,2,39-42,5.0,Departed,HL7562,B738,passenger,1,35R
