Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2025-12-16,10:15,10:47,Bangkok,BKK,Thai Airways,TG551,2,25L,Departed,HS-TXR,A320,1,passenger
2025-12-16,10:10,10:44,Phu Quoc,PQC,VietJet Air,VJ329,1,25L,Departed,VN-A673,A321,0,passenger
2025-12-16,10:25,10:41,Phu Quoc,PQC,Vietnam Airlines,VN1825,3,25L,Departed,VN-A325,A321,0,passenger
2025-12-16,10:05,10:39,Da Nang,DAD,Vietnam Airlines,VN122,3,25L,Departed,VN-A338,A321,0,passenger
2025-12-16,09:45,10:36,Denpasar,DPS,VietJet Air,VJ897,2,25L,Departed,VN-A550,A21N,1,passenger
2025-12-16,10:15,10:34,Guangzhou,CAN,Vietnam Airlines,VN502,2,25L,Departed,VN-A616,A21N,1,passenger
2025-12-16,10:05,10:30,Da Nang,DAD,Bamboo Airways,QH154,3,25L,Departed,VN-A585,A321,0,passenger
2025-12-16,,10:28,Delhi,DEL,TAE Avia,TXC7323,0,25L,Departed,EW-465TQ,B743,0,general aviation
2025-12-16,10:00,10:24,Hanoi,HAN,Vietnam Airlines,VN210,3,25L,Departed,VN-A868,B789,0,passenger
2025-12-16,11:54,10:21,Brunei,BWN,Royal Brunei Airlines,BI384,2,25L,Departed,V8-RBG,A20N,0,passenger
2025-12-16,10:10,10:19,Denpasar,DPS,Vietnam Airlines,VN641,2,25L,Departed,VN-A396,A321,1,passenger
2025-12-16,09:45,10:16,Da Nang,DAD,VietJet Air,VJ628,1,25L,Departed,VN-A630,A321,1,passenger
2025-12-16,09:25,10:13,Kuala Lumpur,KUL,AirAsia,AK521,2,25L,Departed,9M-AGU,A320,1,passenger
2025-12-16,09:55,10:11,Phu Quoc,PQC,Vietnam Airlines,VN6103,3,25L,Departed,VN-A359,A321,0,passenger
2025-12-16,09:40,10:08,Kuala Lumpur,KUL,VietJet Air,VJ825,2,25L,Departed,VN-A689,A320,1,passenger
2025-12-16,09:30,10:04,Hanoi,HAN,VietJet Air,VJ186,1,25L,Departed,VN-A811,A333,0,passenger
2025-12-16,09:45,10:00,Bangkok,DMK,AirAsia,FD657,2,25L,Departed,HS-CBJ,A20N,1,passenger
2025-12-16,09:25,09:53,Da Nang,DAD,VietJet Air,VJ626,1,25L,Departed,VN-A549,A21N,1,passenger
2025-12-16,09:35,09:49,Manila,MNL,Philippine Airlines,PR592,2,25L,Departed,RP-C8766,A333,1,passenger
2025-12-16,09:25,09:47,Seoul,ICN,Vietnam Airlines,VN402,2,25L,Departed,VN-A335,A321,0,passenger
2025-12-16,09:35,09:44,Jakarta,CGK,VietJet Air,VJ855,2,25L,Departed,VN-A699,A320,0,passenger
2025-12-16,09:30,09:39,Con Dao,VCS,Vietnam Airlines,VN8067,3,25L,Departed,VN-B219,AT75,0,passenger
2025-12-16,11:28,09:37,Hanoi,HAN,Sun PhuQuoc Airways,9G822,3,25L,Departed,VN-A279,A321,0,passenger
2025-12-16,09:15,09:34,Bangkok,BKK,VietJet Air,VJ801,2,25L,Departed,VN-A537,A21N,1,passenger
2025-12-16,09:20,09:32,Shanghai,PVG,Vietnam Airlines,VN524,2,25L,Departed,VN-A870,B789,1,passenger
2025-12-16,08:30,09:27,Phnom Penh,KTI,Air Cambodia,K6813,2,25L,Departed,XU-353,A320,0,passenger
2025-12-16,09:10,09:24,Singapore,SIN,Vietnam Airlines,VN651,2,25L,Departed,VN-A601,A321,1,passenger
2025-12-16,09:00,09:22,Hanoi,HAN,Vietnam Airlines,VN244,3,25L,Departed,VN-A896,A359,0,passenger
2025-12-16,09:05,09:19,Da Nang,DAD,Vietnam Airlines,VN118,3,25L,Departed,VN-A505,A21N,1,passenger
2025-12-16,08:55,09:16,Doha,DOH,Qatar Airways,QR975,2,25L,Departed,A7-BCW,B788,1,passenger
2025-12-16,09:00,09:14,Da Nang,DAD,Vietravel Airlines,VU672,3,25L,Departed,VN-A136,A320,0,passenger
2025-12-16,09:10,09:11,Con Dao,VCS,Vietnam Airlines,VN1857,3,25L,Departed,VN-B225,AT75,0,passenger
2025-12-16,09:05,09:09,Singapore,SIN,Scoot,TR305,2,25L,Departed,9V-NCE,A21N,0,passenger
2025-12-16,09:00,09:06,Chengdu,TFU,Sichuan Airlines,3U3904,2,25L,Departed,B-6899,A321,0,passenger
2025-12-16,08:50,09:04,Singapore,SIN,VietJet Air,VJ811,2,25L,Departed,VN-A650,A320,0,passenger
2025-12-16,08:55,09:01,Nha Trang,CXR,Vietnam Airlines,VN1342,3,25L,Departed,VN-A324,A321,0,passenger
2025-12-16,08:20,08:55,Pleiku,PXU,VietJet Air,VJ394,1,25L,Departed,VN-A640,A321,1,passenger
2025-12-16,08:50,08:52,Con Dao,VCS,Vietnam Airlines,VN8057,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-16,08:15,08:48,Hanoi,HAN,VietJet Air,VJ184,1,25L,Departed,VN-A816,A333,0,passenger
2025-12-16,08:00,08:46,Seoul,ICN,Korean Air,KE480,2,25L,Departed,HL8509,A21N,1,passenger
2025-12-16,08:40,08:43,Bangkok,BKK,Vietnam Airlines,VN601,2,25L,Departed,VN-A331,A321,1,passenger
2025-12-16,08:30,08:38,Johor Bahru,JHB,AirAsia,AK1491,2,25L,Departed,9M-AQQ,A320,0,passenger
2025-12-16,08:00,08:34,Denpasar,DPS,VietJet Air,VJ893,2,25L,Departed,VN-A544,A321,1,passenger
2025-12-16,08:20,08:31,Da Nang,DAD,VietJet Air,VJ624,1,25L,Departed,VN-A635,A321,0,passenger
2025-12-16,08:10,08:26,Phu Quoc,PQC,Vietnam Airlines,VN1823,3,25L,Departed,VN-A503,A21N,1,passenger
2025-12-16,08:20,08:24,Siem Reap,SAI,FlyOne,K6809,2,25L,Departed,ER-00011,A320,1,passenger
2025-12-16,07:55,08:23,Xiamen,XMN,Xiamen Air,MF842,2,25L,Departed,B-1706,B738,1,passenger
2025-12-16,08:05,08:19,Da Nang,DAD,Vietnam Airlines,VN112,3,25L,Departed,VN-A326,A321,0,passenger
2025-12-16,08:00,08:16,Hanoi,HAN,Vietnam Airlines,VN208,3,25L,Departed,VN-A869,B789,0,passenger
2025-12-16,08:00,08:11,Guangzhou,CAN,China Southern Airlines,CZ368,2,25L,Departed,B-20CA,B38M,1,passenger
2025-12-16,07:50,08:09,Haiphong,HPH,VietJet Air,VJ272,1,25L,Departed,VN-A542,A321,0,passenger
2025-12-16,07:20,08:05,Hanoi,HAN,VietJet Air,VJ148,1,25L,Departed,VN-A685,A321,1,passenger
2025-12-16,07:50,08:03,Tokyo,NRT,Japan Airlines,JL750,2,25L,Departed,JA823J,B788,0,passenger
2025-12-16,12:24,08:00,Seoul,ICN,Vietnam Airlines,VN408,2,25L,Departed,VN-A878,B78X,0,passenger
2025-12-16,07:35,07:58,Kaohsiung,KHH,VietJet Air,VJ886,2,25L,Departed,VN-A516,A21N,1,passenger
2025-12-16,07:40,07:55,Haiphong,HPH,Vietnam Airlines,VN1176,3,25L,Departed,VN-A393,A321,0,passenger
2025-12-16,07:30,07:52,Tokyo,NRT,All Nippon Airways,NH834,2,25L,Departed,JA840A,B788,1,passenger
2025-12-16,07:35,07:49,Tuy Hoa,TBB,Vietnam Airlines,VN1660,3,25L,Departed,VN-A353,A321,0,passenger
2025-12-16,07:30,07:44,Phu Quoc,PQC,VietJet Air,VJ325,1,25L,Departed,VN-A639,A321,1,passenger
2025-12-16,,07:41,,,FedEx,FX6091,,25L,Departed,N126FE,B763,0,general aviation
2025-12-16,07:25,07:38,Hanoi,HAN,Vietnam Airlines,VN226,3,25L,Departed,VN-A605,A321,1,passenger
2025-12-16,07:30,07:34,Nha Trang,CXR,VietJet Air,VJ1608,1,25L,Departed,VN-A684,A321,0,passenger
2025-12-16,06:50,07:30,Singapore,SIN,VietJet Air,VJ813,2,25L,Departed,VN-A648,A321,0,passenger
2025-12-16,05:40,07:27,Hanoi,HAN,VietJet Air,VJ124,1,25L,Departed,VN-A657,A321,0,passenger
2025-12-16,08:08,07:25,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1951,3,25L,Departed,VN-A282,A21N,0,passenger
2025-12-16,07:05,07:21,Hanoi,HAN,Vietravel Airlines,VU774,3,25L,Departed,9H-MLW,A320,0,passenger
2025-12-16,07:05,07:19,Denpasar,DPS,VietJet Air,VJ899,2,25L,Departed,VN-A674,A21N,0,passenger
2025-12-16,07:10,07:18,Hanoi,HAN,Bamboo Airways,QH204,3,25L,Departed,PK-BBK,B739,0,passenger
2025-12-16,07:05,07:15,Dong Hoi,VDH,Vietnam Airlines,VN1404,3,25L,Departed,VN-A334,A321,1,passenger
2025-12-16,07:01,07:13,Hanoi,HAN,Vietnam Airlines,VN240,3,25L,Departed,VN-A889,A359,0,passenger
2025-12-16,07:05,07:11,Da Nang,DAD,Vietnam Airlines,VN110,3,25L,Departed,VN-A332,A321,0,passenger
2025-12-16,07:01,07:08,Nha Trang,CXR,Vietnam Airlines,VN1340,3,25L,Departed,VN-A325,A321,0,passenger
2025-12-16,07:01,07:06,Da Lat,DLI,Vietnam Airlines,VN6170,3,25L,Departed,VN-A359,A321,0,passenger
2025-12-16,06:55,07:01,Chu Lai,VCL,VietJet Air,VJ1370,1,25L,Departed,VN-A655,A320,0,passenger
2025-12-16,06:45,06:56,Thanh Hoa,THD,Vietnam Airlines,VN1272,3,25L,Departed,VN-A515,A20N,1,passenger
2025-12-16,06:40,06:53,Hanoi,HAN,Vietnam Airlines,VN6014,3,25L,Departed,VN-A354,A321,0,passenger
2025-12-16,06:15,06:50,Hanoi,HAN,VietJet Air,VJ126,1,25L,Departed,VN-A675,A320,1,passenger
2025-12-16,06:30,06:46,Da Nang,DAD,VietJet Air,VJ620,1,25L,Departed,VN-A676,A320,1,passenger
2025-12-16,06:40,06:43,Con Dao,VCS,Vietnam Airlines,VN1893,3,25L,Departed,VN-B219,AT75,0,passenger
2025-12-16,06:30,06:40,Buon Ma Thuot,BMV,VietJet Air,VJ356,1,25L,Departed,VN-A642,A321,1,passenger
2025-12-16,08:24,06:38,Hanoi,HAN,Sun PhuQuoc Airways,9G806,3,25L,Departed,VN-A281,A21N,0,passenger
2025-12-16,06:35,06:35,Istanbul,IST,Turkish Airlines,TK251,2,25L,Departed,TC-JOI,A333,0,passenger
2025-12-16,06:20,06:33,Con Dao,VCS,Vietnam Airlines,VN1853,3,25L,Departed,VN-B225,AT75,0,passenger
2025-12-16,06:15,06:29,Haiphong,HPH,VietJet Air,VJ270,1,25L,Departed,VN-A536,A21N,0,passenger
2025-12-16,06:00,06:27,Hanoi,HAN,Vietnam Airlines,VN206,3,25L,Departed,VN-A357,A321,1,passenger
2025-12-16,06:15,06:22,Da Nang,DAD,Bamboo Airways,QH150,3,25L,Departed,JU-1410,A320,1,passenger
2025-12-16,06:15,06:21,Da Lat,DLI,Vietnam Airlines,VN1380,3,25L,Departed,VN-A335,A321,0,passenger
2025-12-16,06:05,06:19,Da Nang,DAD,Vietnam Airlines,VN106,3,25L,Departed,VN-A338,A321,1,passenger
2025-12-16,06:05,06:17,Qui Nhon,UIH,Vietnam Airlines,VN1392,3,25L,Departed,VN-A396,A321,0,passenger
2025-12-16,05:50,06:15,Phu Quoc,PQC,VietJet Air,VJ321,1,25L,Departed,VN-A689,A320,0,passenger
2025-12-16,06:00,06:13,Quang Ninh,VDO,Vietnam Airlines,VN1286,3,25L,Departed,VN-A327,A321,0,passenger
2025-12-16,05:50,06:09,Qui Nhon,UIH,VietJet Air,VJ380,1,25L,Departed,VN-A671,A320,0,passenger
2025-12-16,06:00,06:07,Hong Kong,HKG,United Airlines,UA153,2,25L,Departed,N36962,B789,0,passenger
2025-12-16,05:55,06:04,Hue,HUI,Vietnam Airlines,VN1366,3,25L,Departed,VN-A608,A321,0,passenger
2025-12-16,05:45,06:03,Hanoi,HAN,Vietravel Airlines,VU750,3,25L,Departed,VN-A289,A321,0,passenger
2025-12-16,05:45,05:59,Hanoi,HAN,Bamboo Airways,QH202,3,25L,Departed,ER-00005,A320,0,passenger
2025-12-16,05:45,05:53,Rach Gia,VKG,Vietnam Airlines,VN8003,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-16,05:30,05:51,Dong Hoi,VDH,VietJet Air,VJ260,1,25L,Departed,VN-A522,A321,1,passenger
2025-12-16,05:30,05:47,Hue,HUI,VietJet Air,VJ302,1,25L,Departed,VN-A673,A321,1,passenger
2025-12-16,05:40,05:43,Phu Quoc,PQC,Vietnam Airlines,VN1821,3,25L,Departed,VN-A505,A21N,0,passenger
2025-12-16,05:20,05:39,Hanoi,HAN,VietJet Air,VJ122,1,25L,Departed,VN-A539,A21N,0,passenger
2025-12-16,05:10,05:22,Thanh Hoa,THD,VietJet Air,VJ240,1,25L,Departed,VN-A644,A321,0,passenger
2025-12-16,04:55,05:10,Hanoi,HAN,Vietnam Airlines,VN6002,3,25L,Departed,VN-A363,A321,0,passenger
2025-12-16,05:00,05:07,Beijing,PEK,Air China,CA904,2,25L,Departed,B-1399,B38M,0,passenger
2025-12-16,04:00,03:56,Kolkata,CCU,IndiGo,6E1642,2,25L,Departed,VT-ILO,A21N,0,passenger
2025-12-16,02:50,03:33,Shenzhen,SZX,Shenzhen Airlines,ZH118,2,25L,Departed,B-5670,B738,1,passenger
2025-12-16,02:40,03:29,Wuhan,WUH,China Southern Airlines,CZ8318,2,25L,Departed,B-5739,B738,0,passenger
2025-12-16,02:40,03:03,Seoul,ICN,VietJet Air,VJ862,2,25L,Departed,VN-A546,A21N,1,passenger
2025-12-16,02:00,02:54,Hangzhou,HGH,China Eastern Airlines,MU870,2,25L,Departed,B-307J,A20N,0,passenger
2025-12-16,02:05,02:50,Shanghai,PVG,China Southern Airlines,CZ6096,2,25L,Departed,B-32L3,A21N,0,passenger
2025-12-16,02:25,02:32,Guangzhou,CAN,China Southern Airlines,CZ6090,2,25L,Departed,B-1175,B38M,0,passenger
2025-12-16,00:50,02:30,Busan,PUS,Vietnam Airlines,VN422,2,25L,Departed,VN-A877,B78X,0,passenger
2025-12-16,01:55,02:25,Taipei,TPE,EVA Air,BR382,2,25L,Departed,B-16335,A333,1,passenger
2025-12-16,02:25,02:19,Shenzhen,SZX,China Southern Airlines,CZ8474,2,25L,Departed,B-32H3,A20N,1,passenger
2025-12-16,02:10,02:12,Shanghai,PVG,China Eastern Airlines,MU282,2,25L,Departed,B-1513,B738,0,passenger
2025-12-16,01:20,01:42,Osaka,KIX,VietJet Air,VJ828,2,25L,Departed,VN-A545,A21N,0,passenger
2025-12-16,01:15,01:30,Nagoya,NGO,VietJet Air,VJ856,2,25L,Departed,VN-A543,A21N,0,passenger
2025-12-16,01:00,01:20,Taipei,TPE,VietJet Air,VJ840,2,25L,Departed,VN-A677,A321,0,passenger
2025-12-16,23:25,01:16,Paris,CDG,Vietnam Airlines,VN11,2,25L,Departed,VN-A891,A359,0,passenger
2025-12-16,00:10,01:02,Seoul,ICN,Asiana Airlines,OZ736,2,25L,Departed,HL8364,A21N,0,passenger
2025-12-16,00:20,00:59,Tokyo,NRT,Vietnam Airlines,VN306,2,25L,Departed,VN-A873,B78X,0,passenger
2025-12-16,00:35,00:52,Manila,MNL,Cebu Pacific,5J752,2,25L,Departed,RP-C4142,A21N,1,passenger
2025-12-16,00:05,00:49,Busan,PUS,VietJet Air,VJ868,2,25L,Departed,VN-A698,A321,1,passenger
2025-12-16,00:05,00:38,Osaka,KIX,Vietnam Airlines,VN320,2,25L,Departed,VN-A872,B78X,1,passenger
2025-12-16,00:20,00:34,London,LHR,Vietnam Airlines,VN51,2,25L,Departed,VN-A863,B789,0,passenger
2025-12-16,23:50,00:28,Seoul,ICN,Korean Air,KE476,2,25L,Departed,HL8217,B77W,0,passenger
2025-12-16,00:25,00:21,Shanghai,PVG,Juneyao Air,HO1328,2,25L,Departed,B-8408,A320,0,passenger
2025-12-16,23:55,00:19,Tokyo,NRT,VietJet Air,VJ822,2,25L,Departed,VN-A607,A21N,1,passenger
2025-12-16,23:40,00:13,Munich,MUC,Vietnam Airlines,VN33,2,25L,Departed,VN-A862,B789,0,passenger
2025-12-16,23:45,00:08,Tokyo,HND,Japan Airlines,JL70,2,25L,Departed,JA829J,B788,0,passenger
2025-12-16,23:55,00:04,Dubai,DXB,Emirates,EK393,2,25L,Departed,A6-ENB,B77W,1,passenger
2025-12-17,23:55,23:59,Dubai,DXB,Emirates,EK393,2,25L,Departed,A6-ENA,B77W,1,passenger
2025-12-17,23:30,23:56,Shanghai,PVG,Spring Airlines,9C7558,2,25L,Departed,B-327Z,A20N,0,passenger
2025-12-17,23:25,23:45,Hanoi,HAN,Bamboo Airways,QH282,3,25L,Departed,VN-A227,A321,0,passenger
2025-12-17,22:15,23:42,Seoul,ICN,VietJet Air,VJ864,2,25L,Departed,VN-A676,A320,0,passenger
2025-12-17,23:25,23:39,Manila,MNL,Vietnam Airlines,VN648,2,25L,Departed,VN-A332,A321,0,passenger
2025-12-17,23:05,23:36,Tokyo,HND,All Nippon Airways,NH892,2,25L,Departed,JA901A,B78X,1,passenger
2025-12-17,22:45,23:32,Hanoi,HAN,VietJet Air,VJ178,1,25L,Departed,VN-A647,A321,1,passenger
2025-12-17,22:40,23:28,Da Nang,DAD,VietJet Air,VJ642,1,25L,Departed,VN-A661,A321,0,passenger
2025-12-17,23:20,23:25,Chongqing,CKG,Air China,CA408,2,25L,Departed,B-5582,B738,0,passenger
2025-12-17,23:00,23:17,Hanoi,HAN,Vietnam Airlines,VN270,3,25L,Departed,VN-A335,A321,1,passenger
2025-12-17,22:45,23:13,Copenhagen,CPH,Vietnam Airlines,VN39,2,25L,Departed,VN-A866,B789,0,passenger
2025-12-17,23:00,23:04,Da Nang,DAD,VietJet Air,VJ636,1,25L,Departed,VN-A649,A321,0,passenger
2025-12-17,15:40,22:44,Melbourne,MEL,Jetstar,JQ64,2,25L,Departed,VH-VKA,B788,1,passenger
2025-12-17,22:00,22:24,Hanoi,HAN,Vietnam Airlines,VN224,3,25L,Departed,VN-A327,A321,0,passenger
2025-12-17,21:45,22:21,Guangzhou,CAN,VietJet Air,VJ3908,2,25L,Departed,VN-A546,A21N,0,passenger
2025-12-17,22:15,22:18,Istanbul,IST,Turkish Airlines,TK163,2,25L,Departed,TC-LLD,B789,1,passenger
2025-12-17,14:50,22:16,Manila,MNL,Cebu Pacific,5J754,2,25L,Departed,RP-C4117,A321,1,passenger
2025-12-17,21:35,22:13,Bangkok,DMK,AirAsia,FD659,2,25L,Departed,HS-BBT,A320,1,passenger
2025-12-17,21:45,22:10,Cebu,CEB,Cebu Pacific,5J5781,2,25L,Departed,RP-C4127,A21N,0,passenger
2025-12-17,,22:02,Guangzhou,CAN,FedEx,FX6067,0,25L,Departed,N112FE,B763,0,general aviation
2025-12-17,,22:00,Hong Kong,HKG,DHL Air,LD562,0,25L,Departed,B-LDU,A333,0,cargo
2025-12-17,20:15,21:47,Kuala Lumpur,KUL,AirAsia,AK525,2,25L,Departed,9M-RCB,A320,1,passenger
2025-12-17,21:25,21:41,Da Nang,DAD,VietJet Air,VJ640,1,25L,Departed,VN-A641,A321,0,passenger
2025-12-17,23:23,21:38,Hanoi,HAN,Sun PhuQuoc Airways,9G882,3,25L,Departed,VN-A279,A321,0,passenger
2025-12-17,20:30,21:36,Hanoi,HAN,Vietnam Airlines,VN256,3,25L,Departed,VN-A395,A321,0,passenger
2025-12-17,20:55,21:34,Da Nang,DAD,Vietnam Airlines,VN148,3,25L,Departed,VN-A602,A321,0,passenger
2025-12-17,21:20,21:32,Hue,HUI,VietJet Air,VJ314,1,25L,Departed,VN-A637,A321,0,passenger
2025-12-17,21:15,21:30,Sydney,SYD,Vietnam Airlines,VN773,2,25L,Departed,VN-A893,A359,1,passenger
2025-12-17,21:05,21:28,Hanoi,HAN,Vietravel Airlines,VU794,3,25L,Departed,VN-A129,A321,0,passenger
2025-12-17,19:35,21:26,Hanoi,HAN,Vietnam Airlines,VN262,3,25L,Departed,VN-A877,B78X,0,passenger
2025-12-17,21:10,21:24,Hanoi,HAN,VietJet Air,VJ164,1,25L,Departed,VN-A673,A321,0,passenger
2025-12-17,21:10,21:21,Melbourne,MEL,Vietnam Airlines,VN781,2,25L,Departed,VN-A891,A359,1,passenger
2025-12-17,21:00,21:15,Hanoi,HAN,Vietnam Airlines,VN260,3,25L,Departed,VN-A878,B78X,0,passenger
2025-12-17,20:50,21:03,Hanoi,HAN,Bamboo Airways,QH286,3,25L,Departed,VN-A585,A321,0,passenger
2025-12-17,20:55,20:57,Delhi,DEL,Air India,AI2389,2,25L,Departed,VT-EXV,A20N,1,passenger
2025-12-17,20:15,20:55,Hanoi,HAN,VietJet Air,VJ180,1,25L,Departed,VN-A669,A320,0,passenger
2025-12-17,20:25,20:50,Phu Quoc,PQC,Vietnam Airlines,VN7827,3,25L,Departed,VN-A325,A321,0,passenger
2025-12-17,20:00,20:47,Haiphong,HPH,VietJet Air,VJ282,1,25L,Departed,VN-A698,A321,0,passenger
2025-12-17,20:30,20:44,Haiphong,HPH,Vietnam Airlines,VN1188,3,25L,Departed,VN-A329,A321,0,passenger
2025-12-17,18:50,20:41,Hanoi,HAN,VietJet Air,VJ166,1,25L,Departed,VN-A697,A21N,0,passenger
2025-12-17,20:30,20:38,Phu Quoc,PQC,Vietnam Airlines,VN1835,3,25L,Departed,VN-A507,A21N,0,passenger
2025-12-17,19:15,20:36,Bengaluru,BLR,VietJet Air,VJ1801,2,25L,Departed,VN-A516,A21N,0,passenger
2025-12-17,19:00,20:34,Delhi,DEL,VietJet Air,VJ895,2,25L,Departed,VN-A817,A333,0,passenger
2025-12-17,20:00,20:28,Hanoi,HAN,Vietnam Airlines,VN220,3,25L,Departed,VN-A872,B78X,0,passenger
2025-12-17,20:05,20:23,Shanghai,PVG,VietJet Air,VJ3900,2,25L,Departed,VN-A522,A321,0,passenger
2025-12-17,19:50,20:19,Thanh Hoa,THD,Vietnam Airlines,VN1278,3,25L,Departed,VN-A515,A20N,0,passenger
2025-12-17,19:10,20:16,Hanoi,HAN,VietJet Air,VJ196,1,25L,Departed,VN-A544,A321,0,passenger
2025-12-17,17:25,20:14,Da Lat,DLI,Vietnam Airlines,VN1386,3,25L,Departed,VN-A611,A321,0,passenger
2025-12-17,20:10,20:12,Bangkok,BKK,Thai Airways,TG557,2,25L,Departed,HS-TXK,A320,1,passenger
2025-12-17,19:50,20:10,Singapore,SIN,Singapore Airlines,SQ185,2,25L,Departed,9V-SCC,B78X,1,passenger
2025-12-17,19:40,20:07,Nha Trang,CXR,Vietnam Airlines,VN7350,3,25L,Departed,VN-A353,A321,0,passenger
2025-12-17,19:30,20:05,Sydney,SYD,VietJet Air,VJ85,2,25L,Departed,VN-A820,A333,1,passenger
2025-12-17,17:10,20:01,Doha,DOH,Qatar Airways,QR971,2,25L,Departed,A7-BAA,B77W,0,passenger
2025-12-17,19:35,19:59,Chengdu,TFU,VietJet Air,VJ3930,2,25L,Departed,VN-A671,A320,0,passenger
2025-12-17,18:55,19:56,Da Nang,DAD,Vietnam Airlines,VN142,3,25L,Departed,VN-A393,A321,0,passenger
2025-12-17,18:50,19:53,Ahmedabad,AMD,VietJet Air,VJ1805,2,25L,Departed,VN-A500,A21N,0,passenger
2025-12-17,19:00,19:50,Kuala Lumpur,KUL,Malaysia Airlines,MH767,2,25L,Departed,9M-MXD,B738,0,passenger
2025-12-17,19:35,19:46,Hong Kong,HKG,Cathay Pacific,CX764,0,25L,Departed,B-LQA,A359,1,general aviation
2025-12-17,19:10,19:43,Cochin,COK,VietJet Air,VJ1811,2,25L,Departed,VN-A650,A320,0,passenger
2025-12-17,20:34,19:39,Da Nang,DAD,Avion Express,X9684,0,25L,Departed,9H-MLW,A320,0,business jet
2025-12-17,19:30,19:37,Siem Reap,SAI,Vietnam Airlines,VN815,2,25L,Departed,VN-A332,A321,0,passenger
2025-12-17,21:19,19:32,Hanoi,HAN,Sun PhuQuoc Airways,9G878,3,25L,Departed,VN-A282,A21N,0,passenger
2025-12-17,18:45,19:29,Thanh Hoa,THD,Vietnam Airlines,VN1268,3,25L,Departed,VN-A338,A321,0,passenger
2025-12-17,19:00,19:22,Hanoi,HAN,Vietnam Airlines,VN258,3,25L,Departed,VN-A890,A359,0,passenger
2025-12-17,19:00,19:19,Nha Trang,CXR,Vietnam Airlines,VN6150,3,25L,Departed,VN-A354,A321,0,passenger
2025-12-17,18:40,19:16,Bangkok,BKK,Vietnam Airlines,VN609,2,25L,Departed,VN-A601,A321,0,passenger
2025-12-17,18:25,19:12,Da Lat,DLI,VietJet Air,VJ362,1,25L,Departed,VN-A580,A21N,0,passenger
2025-12-17,18:35,19:11,Haiphong,HPH,Vietnam Airlines,VN1186,3,25L,Departed,VN-A334,A321,0,passenger
2025-12-17,18:55,19:09,Guangzhou,CAN,Spring Airlines,9C7348,2,25L,Departed,B-8592,A320,1,passenger
2025-12-17,18:00,19:01,Hanoi,HAN,VietJet Air,VJ154,1,25L,Departed,VN-A634,A321,0,passenger
2025-12-17,18:05,18:59,Bangkok,DMK,AirAsia,FD655,2,25L,Departed,HS-EAD,A21N,1,passenger
2025-12-17,18:40,18:57,San Francisco,SFO,Vietnam Airlines,VN98,2,25L,Departed,VN-A899,A359,0,passenger
2025-12-17,18:20,18:54,Haiphong,HPH,VietJet Air,VJ280,1,25L,Departed,VN-A547,A21N,0,passenger
2025-12-17,,18:52,Phnom Penh,KTI,,K6819,0,25L,Departed,XU-238,AT75,0,non-categorized
2025-12-17,15:50,18:51,Kuala Lumpur,KUL,Vietnam Airlines,VN679,2,25L,Departed,VN-A390,A321,1,passenger
2025-12-17,18:20,18:49,Thanh Hoa,THD,VietJet Air,VJ1246,1,25L,Departed,VN-A653,A21N,0,passenger
2025-12-17,18:20,18:45,Da Lat,DLI,Vietnam Airlines,VN8024,3,25L,Departed,VN-B218,AT75,0,passenger
2025-12-17,18:15,18:43,Da Nang,DAD,VietJet Air,VJ648,1,25L,Departed,VN-A676,A320,0,passenger
2025-12-17,20:32,18:39,Hanoi,HAN,Sun PhuQuoc Airways,9G868,3,25L,Departed,VN-A280,A321,0,passenger
2025-12-17,18:10,18:37,Buon Ma Thuot,BMV,Vietnam Airlines,VN1414,3,25L,Departed,VN-A616,A21N,1,passenger
2025-12-17,18:00,18:34,Hanoi,HAN,Vietnam Airlines,VN218,3,25L,Departed,VN-A869,B789,1,passenger
2025-12-17,,18:32,Baku,GYD,Silk Way West Airlines,7L1134,0,25R,Departed,VP-BAA,B77L,0,cargo
2025-12-17,17:50,18:28,Kaohsiung,KHH,Vietnam Airlines,VN580,2,25L,Departed,VN-A399,A321,0,passenger
2025-12-17,16:00,18:25,Hanoi,HAN,Vietnam Airlines,VN216,3,25L,Departed,VN-A865,B789,1,passenger
2025-12-17,18:05,18:23,Beijing,PKX,VietJet Air,VJ3948,2,25L,Departed,VN-A666,A320,0,passenger
2025-12-17,17:50,18:20,Taipei,TPE,China Airlines,CI784,2,25L,Departed,B-18917,A359,0,passenger
2025-12-17,17:30,18:17,Hanoi,HAN,Vietravel Airlines,VU780,3,25L,Departed,VN-A289,A321,0,passenger
2025-12-17,18:00,18:14,Dubai,DXB,Emirates,EK365,2,25L,Departed,A6-EXI,A359,1,passenger
2025-12-17,17:15,18:11,Phu Quoc,PQC,Vietravel Airlines,VU303,3,25L,Departed,VN-A129,A321,0,passenger
2025-12-17,17:45,18:09,Qui Nhon,UIH,VietJet Air,VJ384,1,25L,Departed,VN-A655,A320,0,passenger
2025-12-17,16:55,18:06,Bangkok,BKK,Vietnam Airlines,VN607,2,25L,Departed,VN-A604,A321,0,passenger
