Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-20,00:54,01:50,Ho Chi Minh City,SGN,VietJet Air,VJ174,1,11L,Landed,VN-A544,A321,passenger
2025-12-20,00:52,01:40,Nha Trang,CXR,VietJet Air,VJ7706,1,11L,Landed,VN-A550,A21N,passenger
2025-12-20,00:49,01:36,Shenzhen,SZX,Shenzhen Airlines,ZH107,2,11L,Landed,B-6722,A320,passenger
2025-12-20,00:44,01:42,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ886,1,11L,Landed,VN-A279,A321,passenger
2025-12-20,00:41,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7256,1,11L,Landed,VN-A334,A321,passenger
2025-12-20,00:35,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7216,1,11L,Landed,VN-A338,A321,passenger
2025-12-20,00:30,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,11L,Landed,VN-A339,A321,passenger
2025-12-20,00:24,01:00,Da Nang,DAD,Vietnam Airlines,VN7192,1,11L,Landed,VN-A335,A321,passenger
2025-12-20,00:21,04:44,Seoul,ICN,Jeju Air,7C2201,2,11L,Landed,HL8554,B38M,passenger
2025-12-20,00:17,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,11L,Landed,VN-A869,B789,passenger
2025-12-20,00:14,01:46,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ882,1,11L,Landed,VN-A281,A21N,passenger
2025-12-20,00:08,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7218,1,11L,Landed,VN-A332,A321,passenger
2025-12-20,00:03,02:45,Huangshan City,TXN,Vietravel Airlines,VU1237,2,11L,Landed,VN-A129,A321,passenger
2025-12-20,00:00,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN7240,1,11L,Landed,VN-A603,A321,passenger
