Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Tail_Number,Aircraft_Type,Category
2025-12-17,18:30,18:28,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,2.0,Arrived,VN-A513,A20N,passenger
2025-12-17,18:35,18:35,Jakarta,CGK,VietJet Air,VJ950,0,Unknown,,,,,general aviation
2025-12-17,19:00,19:00,Yangon,RGN,Myanmar Airways International,8M454,2,35L,2.0,Bags Delivered,XY-ALP,E190,passenger
2025-12-17,19:35,21:05,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A501,A21N,passenger
2025-12-17,19:35,19:46,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,3.0,Arrived,VN-A676,A320,passenger
2025-12-17,19:45,20:04,Hanoi,HAN,Vietnam Airlines,VN6071,1,35L,5.0,Arrived,VN-A363,A321,passenger
2025-12-17,19:55,20:55,Phu Quoc Island,PQC,VietJet Air,VJ1718,1,35L,4.0,Arrived,VN-A698,A321,passenger
2025-12-17,20:15,20:23,Haiphong,HPH,VietJet Air,VJ723,1,35L,1.0,Arrived,VN-A661,A321,passenger
2025-12-17,20:15,21:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,1.0,Arrived,VN-A393,A321,passenger
2025-12-17,20:30,20:10,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,2.0,Arrived,VN-A336,A321,passenger
2025-12-17,20:30,20:27,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,3.0,Arrived,VN-A339,A321,passenger
2025-12-17,20:30,20:38,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,1,35L,5.0,Arrived,9H-MLW,A320,passenger
2025-12-17,20:30,20:10,Taichung,RMQ,Bamboo Airways,QH9517,2,35L,4.0,Bags Delivered,VN-A597,A321,passenger
2025-12-17,20:35,20:35,Kaohsiung,KHH,VietJet Air,VJ8521,0,Unknown,,,,,general aviation
2025-12-17,20:45,20:30,Seoul,ICN,Air Premia,YP621,2,35L,3.0,Bags Delivered,HL8516,B789,passenger
2025-12-17,21:05,21:21,Hanoi,HAN,VietJet Air,VJ519,1,35L,3.0,Arrived,VN-A644,A321,passenger
2025-12-17,21:25,21:50,Seoul,ICN,Parata Air,WE201,2,35L,1.0,Arrived,HL8709,A332,passenger
2025-12-17,21:30,21:40,Bangkok,BKK,Emirates,EK370,2,35L,3.0,Arrived,A6-ENI,B77W,passenger
2025-12-17,21:30,21:30,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Bags Delivered,HL7206,B789,passenger
2025-12-17,21:30,21:20,Manila,MNL,Cebu Pacific,5J5756,2,35L,4.0,Bags Delivered,RP-C4133,A21N,passenger
2025-12-17,21:35,21:25,Bangkok,BKK,VietJet Air,VJ1962,2,35L,1.0,Bags Delivered,VN-A636,A321,passenger
2025-12-17,21:45,21:45,Seoul,ICN,Asiana Airlines,OZ755,2,35L,4.0,Arrived,HL8511,A21N,passenger
2025-12-17,22:10,22:05,Hanoi,HAN,Vietnam Airlines,VN7199,1,35L,2.0,Arrived,VN-A622,A21N,passenger
2025-12-17,22:20,22:00,Daegu,TAE,T'Way Air,TW29,2,35L,2.0,Arrived,HL8069,B738,passenger
2025-12-17,22:20,23:25,Seoul,ICN,T'Way Air,TW11,2,35L,1.0,Arrived,HL8378,B738,passenger
2025-12-17,22:25,22:25,Macau,MFM,Air Macau,NX976,0,35L,2.0,Bags Delivered,B-MCD,A321,general aviation
2025-12-17,22:30,23:03,Hanoi,HAN,VietJet Air,VJ501,1,35L,1.0,Arrived,VN-A634,A321,passenger
2025-12-17,22:45,22:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,3.0,Arrived,VN-A602,A321,passenger
2025-12-17,22:45,22:49,Ho Chi Minh City,SGN,VietJet Air,VJ640,1,35L,5.0,Arrived,VN-A641,A321,passenger
2025-12-17,23:00,23:45,Macau,MFM,Air Macau,NX978,0,35L,2.0,Arrived,B-MCG,A321,general aviation
2025-12-17,23:10,22:40,Macau,MFM,VietJet Air,VJ8893,2,35L,3.0,Bags Delivered,VN-A667,A321,passenger
2025-12-17,23:35,23:40,Seoul,ICN,T'Way Air,TW13,2,35L,3.0,Arrived,HL8579,B38M,passenger
2025-12-17,23:40,23:55,Seoul,ICN,Air Seoul,RS511,2,35L,4.0,Delayed,HL8255,A321,passenger
2025-12-17,23:50,00:15,Busan,PUS,Air Busan,BX773,0,Unknown,3.0,Delayed,HL8357,A21N,general aviation
2025-12-17,23:55,23:50,Busan,PUS,Jin Air,LJ111,2,35L,2.0,On Time,HL7562,B738,passenger
2025-12-18,00:00,00:29,Ho Chi Minh City,SGN,VietJet Air,VJ642,1,35L,4.0,Arrived,VN-A661,A321,passenger
2025-12-18,00:05,00:40,Busan,PUS,Jin Air,LJ183,2,35L,4.0,Bags Delivered,HL7562,B738,passenger
2025-12-18,00:10,00:20,Cheongju,CJJ,T'Way Air,TW25,2,35L,2.0,Bags Delivered,HL8514,B38M,passenger
2025-12-18,00:20,00:10,Seoul,ICN,Eastar Jet,ZE593,2,35L,1.0,Bags Delivered,HL8715,B38M,passenger
2025-12-18,00:20,00:07,Ho Chi Minh City,SGN,VietJet Air,VJ636,1,35L,4.0,Arrived,VN-A649,A321,passenger
2025-12-18,00:30,00:50,Seoul,ICN,Jeju Air,7C2217,2,35L,3.0,Bags Delivered,HL7213,B738,passenger
2025-12-18,00:45,01:16,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,4.0,Bags Delivered,HL8386,A320,passenger
2025-12-18,01:00,01:15,Busan,PUS,Air Busan,BX7315,0,35L,2.0,Bags Delivered,HL8257,A321,general aviation
2025-12-18,01:10,01:00,Busan,PUS,Korean Air,KE2093,2,35L,1.0,Bags Delivered,HL7586,A333,passenger
2025-12-18,01:45,01:30,Seoul,ICN,VietJet Air,VJ875,2,35L,2.0,Bags Delivered,VN-A522,A321,passenger
2025-12-18,07:10,07:30,Hanoi,HAN,VietJet Air,VJ503,1,35L,1.0,Arrived,VN-A544,A321,passenger
2025-12-18,07:25,07:17,Hanoi,HAN,Vietnam Airlines,VN157,1,35L,4.0,Arrived,VN-A335,A321,passenger
2025-12-18,07:25,07:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35L,5.0,Arrived,VN-A338,A321,passenger
2025-12-18,07:40,07:34,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35L,2.0,On Time,JU-1410,A320,passenger
2025-12-18,07:45,07:55,Hanoi,HAN,Vietravel Airlines,VU635,1,35L,3.0,Arrived,VN-A129,A321,passenger
2025-12-18,08:00,07:38,Manila,MNL,Cebu Pacific,5J5758,2,35L,4.0,Bags Delivered,RP-C4135,A20N,passenger
2025-12-18,08:05,08:29,Ho Chi Minh City,SGN,VietJet Air,VJ620,1,35L,1.0,Arrived,VN-A522,A321,passenger
2025-12-18,08:20,08:06,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35L,5.0,Arrived,VN-A396,A321,passenger
2025-12-18,08:40,08:54,Ho Chi Minh City,SGN,VietJet Air,VJ622,1,35L,2.0,Arrived,VN-A629,A321,passenger
2025-12-18,08:55,08:37,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,4.0,Arrived,VN-A501,A21N,passenger
2025-12-18,09:05,09:05,Bangkok,DMK,Thai Air Asia,FD634,2,35L,3.0,Bags Delivered,HS-EAG,A21N,passenger
2025-12-18,09:10,09:10,Hanoi,HAN,Vietnam Airlines,VN163,1,35L,3.0,Arrived,VN-A603,A321,passenger
2025-12-18,09:10,09:48,Taipei,TPE,China Airlines,CI787,2,35L,1.0,Bags Delivered,B-18103,A21N,passenger
2025-12-18,09:20,09:20,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35L,1.0,Bags Delivered,B-LCL,A20N,passenger
2025-12-18,09:25,09:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,35L,1.0,Arrived,VN-A339,A321,passenger
2025-12-18,09:40,09:29,Hanoi,HAN,Vietnam Airlines,VN6081,1,35L,5.0,Arrived,VN-A363,A321,passenger
2025-12-18,10:05,09:54,Seoul,ICN,VietJet Air,VJ879,2,35L,4.0,Bags Delivered,VN-A687,A321,passenger
2025-12-18,10:20,11:01,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35L,2.0,Arrived,VN-A136,A320,passenger
2025-12-18,10:35,10:29,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35L,4.0,Arrived,VN-A601,A321,passenger
2025-12-18,10:35,10:46,Kuala Lumpur,KUL,Malaysia Airlines,MH746,2,35L,3.0,Bags Delivered,9M-MLU,B738,passenger
2025-12-18,10:40,10:37,Kuala Lumpur,KUL,Air Asia,AK642,2,35L,4.0,Bags Delivered,9M-AGH,A20N,passenger
2025-12-18,10:55,10:41,Seoul,ICN,T'Way Air,TW7,2,35L,2.0,Bags Delivered,HL8513,B38M,passenger
2025-12-18,11:00,11:58,Busan,PUS,VietJet Air,VJ989,2,35L,4.0,Bags Delivered,VN-A649,A321,passenger
2025-12-18,11:00,10:48,Singapore,SIN,Singapore Airlines,SQ172,2,35L,1.0,Bags Delivered,9V-MBF,B38M,passenger
2025-12-18,11:05,11:25,Ho Chi Minh City,SGN,VietJet Air,VJ628,1,35L,1.0,Arrived,VN-A655,A320,passenger
2025-12-18,11:25,11:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,3.0,Arrived,VN-A331,A321,passenger
2025-12-18,11:30,11:13,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,2.0,Arrived,VN-A585,A321,passenger
2025-12-18,11:30,11:19,Bangkok,BKK,VietJet Air,VJ1964,2,35L,4.0,Bags Delivered,VN-A630,A321,passenger
2025-12-18,11:40,13:17,Taipei,TPE,Eva Air,BR383,2,35L,1.0,Bags Delivered,B-16336,A333,passenger
2025-12-18,11:40,11:37,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35L,1.0,Bags Delivered,B-LCJ,A320,passenger
2025-12-18,11:50,22:15,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,4.0,Unknown,9M-AGO,A20N,passenger
2025-12-18,11:50,11:53,Hanoi,HAN,VietJet Air,VJ507,1,35L,4.0,Arrived,VN-A642,A321,passenger
2025-12-18,12:05,12:37,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35L,3.0,Bags Delivered,9M-LRP,B38M,passenger
2025-12-18,12:10,13:15,Bangkok,DMK,Thai Air Asia,FD636,2,35L,3.0,Bags Delivered,HS-CBG,A20N,passenger
2025-12-18,12:30,12:30,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,4.0,Bags Delivered,HS-VKN,A320,passenger
2025-12-18,12:35,12:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,5.0,Arrived,VN-A392,A321,passenger
2025-12-18,12:40,12:22,Haiphong,HPH,Vietnam Airlines,VN1671,1,35L,3.0,Arrived,VN-A501,A21N,passenger
2025-12-18,12:40,12:40,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35L,1.0,Bags Delivered,B-LCH,A320,passenger
2025-12-18,12:45,13:11,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,1.0,Arrived,VN-A522,A321,passenger
2025-12-18,13:00,13:31,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,2.0,Arrived,VN-A667,A321,passenger
2025-12-18,13:05,12:47,Singapore,SIN,VietJet Air,VJ970,2,35L,3.0,Bags Delivered,VN-A640,A321,passenger
2025-12-18,13:05,12:49,Osaka,KIX,Vietnam Airlines,VN337,2,35L,2.0,Bags Delivered,VN-A336,A321,passenger
2025-12-18,13:10,13:04,Seoul,ICN,Vietnam Airlines,VN431,2,Unknown,2.0,Bags Delivered,VN-A622,A21N,passenger
2025-12-18,13:10,12:58,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,4.0,Bags Delivered,VN-A602,A321,passenger
2025-12-18,13:15,13:02,Taipei,TPE,Eva Air,BR1383,2,35L,1.0,Bags Delivered,B-16226,A321,passenger
2025-12-18,13:25,13:43,Seoul,ICN,Jeju Air,7C2211,2,35L,4.0,Bags Delivered,HL8090,B738,passenger
2025-12-18,13:30,13:30,Manila,MNL,Philippine Airlines,PR585,2,35L,1.0,Bags Delivered,RP-C9929,A321,passenger
2025-12-18,13:35,13:51,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,5.0,Arrived,VN-A608,A321,passenger
2025-12-18,13:35,13:46,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,4.0,Arrived,VN-A603,A321,passenger
2025-12-18,13:40,14:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,35L,3.0,Arrived,VN-A354,A321,passenger
2025-12-18,14:00,13:45,Busan,PUS,Korean Air,KE8451,2,35L,3.0,Bags Delivered,HL7709,A333,passenger
2025-12-18,14:15,14:15,Seoul,ICN,Korean Air,KE457,2,35L,2.0,Bags Delivered,HL7585,A333,passenger
2025-12-18,14:50,14:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,5.0,Arrived,VN-A604,A321,passenger
2025-12-18,14:55,15:37,Hanoi,HAN,VietJet Air,VJ513,1,35L,3.0,Arrived,VN-A635,A321,passenger
2025-12-18,15:00,15:02,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35L,1.0,Arrived,VN-A687,A321,passenger
2025-12-18,15:05,15:20,Nha Trang,CXR,VietJet Air,VJ580,1,35L,2.0,Arrived,VN-A698,A321,passenger
2025-12-18,15:15,15:10,Kuala Lumpur,KUL,Air Asia,AK640,2,Unknown,4.0,Bags Delivered,9M-AGG,A20N,passenger
2025-12-18,15:20,16:16,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,5.0,Arrived,VN-A649,A321,passenger
2025-12-18,15:35,15:05,Siem Reap,SAI,Air Cambodia,K6840,2,35L,1.0,Bags Delivered,ER-00011,A320,passenger
2025-12-18,15:40,15:30,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Bags Delivered,9V-MBI,B38M,passenger
2025-12-18,15:55,18:00,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,4.0,Bags Delivered,B-LPR,A321,general aviation
2025-12-18,15:55,15:48,Buon Ma Thuot,BMV,Vietnam Airlines,VN1910,1,35L,4.0,Arrived,VN-A501,A21N,passenger
2025-12-18,16:10,16:05,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,4.0,Bags Delivered,VN-A629,A321,passenger
2025-12-18,16:30,16:28,Can Tho,VCA,VietJet Air,VJ704,1,35L,1.0,Arrived,VN-A655,A320,passenger
2025-12-18,16:30,16:22,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,3.0,Arrived,VN-A625,A21N,passenger
2025-12-18,16:35,16:30,Singapore,SIN,Scoot,TR314,2,35L,1.0,Bags Delivered,9V-NCH,A21N,passenger
2025-12-18,16:40,16:35,Macau,MFM,VietJet Air,VJ8891,2,35L,2.0,Bags Delivered,VN-A630,A321,passenger
2025-12-18,16:45,18:09,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,2.0,Arrived,VN-A640,A321,passenger
2025-12-18,17:05,17:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,35L,5.0,Arrived,VN-A339,A321,passenger
2025-12-18,17:15,17:30,Taipei,TPE,Starlux Airlines,JX703,0,35L,1.0,Bags Delivered,B-58211,A21N,general aviation
2025-12-18,17:35,17:20,Macau,MFM,Bamboo Airways,QH9589,2,35L,4.0,Bags Delivered,VN-A585,A321,passenger
2025-12-18,17:35,17:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN136,1,35L,3.0,Arrived,VN-A602,A321,passenger
2025-12-18,17:35,17:15,Kaohsiung,KHH,Tigerair Taiwan,IT585,2,35L,3.0,Bags Delivered,B-50017,A320,passenger
2025-12-18,17:35,17:53,Hanoi,HAN,Vietnam Airlines,VN179,1,Unknown,4.0,Arrived,VN-A514,A20N,passenger
2025-12-18,17:40,18:04,Hanoi,HAN,Bamboo Airways,QH147,1,35L,1.0,Arrived,VN-A227,A321,passenger
2025-12-18,17:45,18:19,Hanoi,HAN,VietJet Air,VJ515,1,35L,2.0,Arrived,VN-A656,A320,passenger
2025-12-18,17:45,17:40,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,Unknown,2.0,Bags Delivered,B-LCR,A20N,passenger
2025-12-18,18:05,18:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,35L,5.0,Arrived,VN-A503,A21N,passenger
2025-12-18,18:10,18:35,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,4.0,Arrived,VN-A129,A321,passenger
2025-12-18,18:20,18:20,Bangkok,DMK,Thai Air Asia,FD638,2,35L,3.0,Bags Delivered,HS-ABD,A320,passenger
2025-12-18,18:30,18:43,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,3.0,Arrived,VN-A513,A20N,passenger
2025-12-18,18:35,18:35,Jakarta,CGK,VietJet Air,VJ950,0,Unknown,,,,,general aviation
2025-12-18,19:10,19:10,Taipei,TPE,Tigerair Taiwan,IT551,2,35L,4.0,Bags Delivered,B-50029,A20N,passenger
2025-12-18,19:35,19:25,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A622,A21N,passenger
2025-12-18,19:40,19:23,Da Lat,DLI,VietJet Air,VJ728,1,35L,2.0,Arrived,VN-A649,A321,passenger
2025-12-18,19:45,19:46,Hanoi,HAN,Vietnam Airlines,VN6071,1,35L,5.0,Arrived,VN-A363,A321,passenger
2025-12-18,19:50,19:37,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,3.0,Arrived,VN-A501,A21N,passenger
2025-12-18,19:55,20:08,Phu Quoc Island,PQC,VietJet Air,VJ1718,1,35L,4.0,Arrived,VN-A698,A321,passenger
2025-12-18,20:10,21:01,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,1.0,Arrived,VN-A643,A321,passenger
2025-12-18,20:15,20:04,Haiphong,HPH,VietJet Air,VJ723,1,35L,2.0,Arrived,VN-A655,A320,passenger
2025-12-18,20:25,21:38,Hanoi,HAN,VietJet Air,VJ517,1,35L,2.0,Arrived,VN-A642,A321,passenger
2025-12-18,20:30,20:54,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,1,35L,2.0,Arrived,9H-MLW,A320,passenger
2025-12-18,20:30,20:30,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,5.0,Arrived,VN-A507,A21N,passenger
2025-12-18,20:45,20:40,Seoul,ICN,Air Premia,YP621,2,35L,3.0,Unknown,HL8389,B789,passenger
2025-12-18,20:55,21:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN7136,1,35L,4.0,Arrived,VN-A390,A321,passenger
2025-12-18,21:05,21:11,Hanoi,HAN,VietJet Air,VJ519,1,35L,5.0,Arrived,VN-A544,A321,passenger
2025-12-18,21:10,21:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,3.0,Arrived,VN-A606,A321,passenger
2025-12-18,21:25,21:50,Seoul,ICN,Parata Air,WE201,2,Unknown,3.0,Unknown,HL8709,A332,passenger
2025-12-18,21:30,21:35,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Unknown,HL8084,B789,passenger
2025-12-18,21:30,22:05,Manila,MNL,Cebu Pacific,5J5756,2,35L,2.0,Unknown,RP-C4124,A21N,passenger
2025-12-18,21:35,21:20,Bangkok,BKK,VietJet Air,VJ1962,2,35L,4.0,Unknown,VN-A629,A321,passenger
2025-12-18,21:35,22:24,Hanoi,HAN,VietJet Air,VJ501,1,35L,4.0,Arrived,VN-A672,A320,passenger
2025-12-18,21:45,21:10,Singapore,SIN,VietJet Air,VJ890,2,35L,1.0,Unknown,VN-A667,A321,passenger
2025-12-18,21:45,22:00,Seoul,ICN,Asiana Airlines,OZ755,2,35L,1.0,Unknown,HL8356,A21N,passenger
2025-12-18,22:00,22:31,Ho Chi Minh City,SGN,VietJet Air,VJ646,1,35L,1.0,Arrived,VN-A676,A320,passenger
2025-12-18,22:15,22:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,3.0,Arrived,VN-A327,A321,passenger
2025-12-18,22:20,22:15,Daegu,TAE,T'Way Air,TW29,2,35L,4.0,Unknown,HL8300,B738,passenger
2025-12-18,22:20,22:20,Seoul,ICN,T'Way Air,TW11,2,35L,3.0,Unknown,HL8095,B738,passenger
2025-12-18,22:25,22:40,Hanoi,HAN,Vietnam Airlines,VN7199,1,35L,5.0,Arrived,VN-A395,A321,passenger
2025-12-18,22:25,22:10,Macau,MFM,Air Macau,NX976,0,35L,1.0,Unknown,B-MCF,A320,general aviation
2025-12-18,22:45,00:02,Ho Chi Minh City,SGN,VietJet Air,VJ640,1,35L,4.0,Arrived,VN-A632,A321,passenger
2025-12-18,23:00,23:00,Macau,MFM,Air Macau,NX978,0,35L,1.0,Unknown,B-MCB,A320,general aviation
2025-12-18,23:10,23:10,Macau,MFM,VietJet Air,VJ8893,2,35L,3.0,On Time,VN-A550,A21N,passenger
2025-12-18,23:35,23:35,Seoul,ICN,T'Way Air,TW13,2,35L,4.0,Arrived,HL8098,B738,passenger
2025-12-18,23:40,23:40,Seoul,ICN,Air Seoul,RS511,2,Unknown,2.0,On Time,HL7790,A321,passenger
2025-12-18,23:50,23:50,Busan,PUS,Air Busan,BX773,0,35L,3.0,Arrived,HL8504,A21N,general aviation
2025-12-18,23:55,23:55,Busan,PUS,Jin Air,LJ111,2,35L,1.0,On Time,HL8012,B738,passenger
2025-12-19,00:05,00:05,Busan,PUS,Jin Air,LJ183,2,35L,2.0,Bags Delivered,HL7786,B738,passenger
2025-12-19,00:20,00:20,Seoul,ICN,Jin Air,LJ81,2,35L,3.0,Bags Delivered,HL8015,B738,passenger
2025-12-19,00:20,00:20,Seoul,ICN,Eastar Jet,ZE593,2,35L,1.0,Bags Delivered,HL8716,B38M,passenger
2025-12-19,00:30,00:30,Seoul,ICN,Jeju Air,7C2217,2,35L,1.0,Bags Delivered,HL8321,B738,passenger
2025-12-19,00:45,00:45,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,4.0,Bags Delivered,HL8743,A320,passenger
2025-12-19,01:00,01:00,Busan,PUS,Air Busan,BX7315,0,35L,3.0,Bags Delivered,HL8256,A321,general aviation
2025-12-19,01:10,01:10,Busan,PUS,Korean Air,KE2093,2,35L,2.0,Bags Delivered,HL7585,A333,passenger
2025-12-19,01:45,01:45,Seoul,ICN,VietJet Air,VJ875,2,35L,3.0,Bags Delivered,VN-A651,A321,passenger
2025-12-19,01:50,04:16,Ho Chi Minh City,SGN,VietJet Air,VJ636,1,35L,3.0,Arrived,VN-A630,A321,passenger
2025-12-19,07:10,07:12,Hanoi,HAN,VietJet Air,VJ503,1,35R,5.0,Arrived,VN-A525,A21N,passenger
2025-12-19,07:25,07:28,Hanoi,HAN,Vietnam Airlines,VN157,1,35R,4.0,Arrived,VN-A608,A321,passenger
2025-12-19,07:25,07:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35R,3.0,Arrived,VN-A501,A21N,passenger
2025-12-19,07:40,07:36,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35R,1.0,Arrived,JU-1410,A320,passenger
2025-12-19,07:45,08:05,Hanoi,HAN,Vietravel Airlines,VU635,1,35R,2.0,Arrived,VN-A129,A321,passenger
2025-12-19,08:20,08:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35R,4.0,Arrived,VN-A332,A321,passenger
2025-12-19,08:55,08:36,Da Lat,DLI,Vietnam Airlines,VN1954,1,35R,3.0,Arrived,VN-A395,A321,passenger
2025-12-19,09:05,09:05,Bangkok,DMK,Thai Air Asia,FD634,2,35R,4.0,Bags Delivered,HS-EAB,A21N,passenger
2025-12-19,09:20,09:40,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35R,1.0,Bags Delivered,B-LCH,A320,passenger
2025-12-19,09:25,09:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,35R,1.0,Arrived,VN-A336,A321,passenger
2025-12-19,09:40,09:37,Hanoi,HAN,Vietnam Airlines,VN6081,1,35R,2.0,Arrived,VN-A363,A321,passenger
2025-12-19,09:40,10:26,Ho Chi Minh City,SGN,VietJet Air,VJ624,1,35R,3.0,Arrived,VN-A633,A321,passenger
2025-12-19,10:05,10:04,Hanoi,HAN,Vietnam Airlines,VN163,1,35R,5.0,Arrived,VN-A327,A321,passenger
2025-12-19,10:05,10:00,Seoul,ICN,VietJet Air,VJ879,2,35R,3.0,Bags Delivered,VN-A667,A321,passenger
2025-12-19,10:20,10:19,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35R,1.0,Arrived,VN-A136,A320,passenger
2025-12-19,10:40,10:55,Kuala Lumpur,KUL,Air Asia,AK642,2,35R,2.0,Bags Delivered,9M-RAG,A320,passenger
2025-12-19,10:45,11:08,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35R,2.0,Arrived,VN-A632,A321,passenger
2025-12-19,10:55,10:55,Seoul,ICN,T'Way Air,TW7,2,35R,3.0,Bags Delivered,HL8513,B38M,passenger
2025-12-19,11:00,11:20,Singapore,SIN,Singapore Airlines,SQ172,2,35R,1.0,Bags Delivered,9V-MBI,B38M,passenger
2025-12-19,11:05,12:04,Ho Chi Minh City,SGN,VietJet Air,VJ628,1,35R,4.0,Arrived,VN-A687,A321,passenger
2025-12-19,11:15,11:19,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35R,5.0,Arrived,VN-A339,A321,passenger
2025-12-19,11:15,10:54,Manila,MNL,Philippine Airlines,PR585,2,35R,4.0,Bags Delivered,RP-C9909,A321,passenger
2025-12-19,11:25,11:15,Bangkok,BKK,VietJet Air,VJ1964,2,35R,2.0,Bags Delivered,VN-A634,A321,passenger
2025-12-19,11:30,11:34,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35R,1.0,Arrived,VN-A585,A321,passenger
2025-12-19,11:35,11:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35R,3.0,Arrived,VN-A399,A321,passenger
2025-12-19,11:40,11:30,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35R,4.0,Bags Delivered,B-LCN,A20N,passenger
2025-12-19,11:40,11:40,Taipei,TPE,Eva Air,BR383,2,35R,3.0,Bags Delivered,B-16337,A333,passenger
2025-12-19,11:50,11:45,Kuala Lumpur,KUL,Air Asia,AK648,2,35R,2.0,Bags Delivered,9M-AFF,A320,passenger
2025-12-19,11:50,11:59,Hanoi,HAN,VietJet Air,VJ507,1,35R,2.0,Arrived,VN-A661,A321,passenger
2025-12-19,12:05,12:30,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35R,2.0,Bags Delivered,9M-LRW,B38M,passenger
2025-12-19,12:10,12:40,Bangkok,DMK,Thai Air Asia,FD636,2,35R,4.0,Bags Delivered,HS-ABU,A320,passenger
2025-12-19,12:20,12:13,Hanoi,HAN,Vietnam Airlines,VN167,1,Unknown,3.0,Arrived,VN-A615,A321,passenger
2025-12-19,12:30,13:02,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35R,1.0,Arrived,VN-A629,A321,passenger
2025-12-19,12:30,12:45,Bangkok,BKK,Thai Vietjet,VZ960,2,35R,2.0,Bags Delivered,HS-VKJ,A321,passenger
2025-12-19,12:40,12:40,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35R,3.0,Bags Delivered,B-HSM,A320,passenger
2025-12-19,12:40,12:23,Haiphong,HPH,Vietnam Airlines,VN1671,1,35R,4.0,Arrived,VN-A395,A321,passenger
