Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category,Scheduled_Time,Arrival_Planned_Landing_Time,Arrival_Actual_Landing_Time,Arrival_Flight_Duration_Minutes,Arrival_Planned_Landing_DateTime,Arrival_Actual_Landing_DateTime,Scheduled_DateTime,Actual_DateTime,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Military_Count_1h,Military_Count_3h,Is_Military_Active
2025-12-16,17:58,01:44,Hanoi,HAN,Vietnam Airlines,VN273,3,25R,Landed,VN-A893,A359,passenger,N/A,N/A,17:58,104,N/A,2025-12-16 17:58:00,N/A,2025-12-16 17:58:00,False,False,N/A,0,0,False
2025-12-16,17:56,00:40,Phnom Penh,KTI,Qatar Airways,QR971,2,25R,Landed,A7-BAA,B77W,passenger,N/A,N/A,17:56,40,N/A,2025-12-16 17:56:00,N/A,2025-12-16 17:56:00,False,False,N/A,0,0,False
2025-12-16,17:54,01:48,Hanoi,HAN,Bamboo Airways,QH241,3,25R,Landed,ER-00005,A320,passenger,N/A,N/A,17:54,108,N/A,2025-12-16 17:54:00,N/A,2025-12-16 17:54:00,False,False,N/A,0,0,False
2025-12-16,17:51,00:49,Con Dao,VCS,Vietnam Airlines,VN8092,3,25R,Landed,VN-B219,AT75,passenger,N/A,N/A,17:51,49,N/A,2025-12-16 17:51:00,N/A,2025-12-16 17:51:00,False,False,N/A,0,0,False
2025-12-16,17:49,02:32,Guangzhou,CAN,Spring Airlines,9C7347,2,25R,Landed,B-8580,A320,passenger,N/A,N/A,17:49,152,N/A,2025-12-16 17:49:00,N/A,2025-12-16 17:49:00,False,False,N/A,0,0,False
2025-12-16,17:45,00:45,Pleiku,PXU,Vietnam Airlines,VN1423,3,25R,Landed,VN-A332,A321,passenger,N/A,N/A,17:45,45,N/A,2025-12-16 17:45:00,N/A,2025-12-16 17:45:00,False,False,N/A,0,0,False
2025-12-16,17:44,01:51,Hanoi,HAN,VietJet Air,VJ145,1,25R,Landed,VN-A536,A21N,passenger,N/A,N/A,17:44,111,N/A,2025-12-16 17:44:00,N/A,2025-12-16 17:44:00,False,False,N/A,0,0,False
2025-12-16,17:40,01:41,Singapore,SIN,VietJet Air,VJ816,2,25R,Landed,VN-A642,A321,passenger,N/A,N/A,17:40,101,N/A,2025-12-16 17:40:00,N/A,2025-12-16 17:40:00,False,False,N/A,0,0,False
2025-12-16,17:37,01:46,Hanoi,HAN,VietJet Air,VJ153,1,25R,Landed,VN-A635,A321,passenger,N/A,N/A,17:37,106,N/A,2025-12-16 17:37:00,N/A,2025-12-16 17:37:00,False,False,N/A,0,0,False
2025-12-16,17:35,00:53,Phnom Penh,KTI,Air Cambodia,K6816,2,25R,Landed,XU-610,AT76,passenger,N/A,N/A,17:35,53,N/A,2025-12-16 17:35:00,N/A,2025-12-16 17:35:00,False,False,N/A,0,0,False
2025-12-16,17:33,01:48,Hanoi,HAN,Vietnam Airlines,VN249,3,25R,Landed,VN-A390,A321,passenger,N/A,N/A,17:33,108,N/A,2025-12-16 17:33:00,N/A,2025-12-16 17:33:00,False,False,N/A,0,0,False
2025-12-16,17:30,00:40,Buon Ma Thuot,BMV,VietJet Air,VJ359,1,25R,Landed,VN-A644,A321,passenger,N/A,N/A,17:30,40,N/A,2025-12-16 17:30:00,N/A,2025-12-16 17:30:00,False,False,N/A,0,0,False
2025-12-16,17:26,01:50,Hanoi,HAN,Sun PhuQuoc Airways,9G853,3,25R,Landed,VN-A281,A21N,passenger,N/A,N/A,17:26,110,N/A,2025-12-16 17:26:00,N/A,2025-12-16 17:26:00,False,False,N/A,0,0,False
2025-12-16,17:24,00:42,Phu Quoc,PQC,Vietnam Airlines,VN1832,3,25R,Landed,VN-A338,A321,passenger,N/A,N/A,17:24,42,N/A,2025-12-16 17:24:00,N/A,2025-12-16 17:24:00,False,False,N/A,0,0,False
2025-12-16,17:20,05:48,Ulaanbaatar,UBN,MIAT Mongolian Airlines,OM711,2,25R,Landed,EI-UBN,B789,passenger,N/A,N/A,17:20,348,N/A,2025-12-16 17:20:00,N/A,2025-12-16 17:20:00,False,False,N/A,0,0,False
2025-12-16,17:16,01:22,Bangkok,DMK,AirAsia,FD654,2,25R,Landed,HS-EAB,A21N,passenger,N/A,N/A,17:16,82,N/A,2025-12-16 17:16:00,N/A,2025-12-16 17:16:00,False,False,N/A,0,0,False
2025-12-16,17:12,01:01,Chu Lai,VCL,VietJet Air,VJ375,1,25R,Landed,VN-A675,A320,passenger,N/A,N/A,17:12,61,N/A,2025-12-16 17:12:00,N/A,2025-12-16 17:12:00,False,False,N/A,0,0,False
2025-12-16,17:09,00:43,Con Dao,VCS,Vietnam Airlines,VN1884,3,25R,Landed,VN-B225,AT75,passenger,N/A,N/A,17:09,43,N/A,2025-12-16 17:09:00,N/A,2025-12-16 17:09:00,False,False,N/A,0,0,False
2025-12-16,17:06,01:08,Hue,HUI,VietJet Air,VJ307,1,25R,Landed,VN-A685,A321,passenger,N/A,N/A,17:06,68,N/A,2025-12-16 17:06:00,N/A,2025-12-16 17:06:00,False,False,N/A,0,0,False
2025-12-16,17:02,01:40,Hanoi,HAN,Vietnam Airlines,VN215,3,25R,Landed,VN-A886,A359,passenger,N/A,N/A,17:02,100,N/A,2025-12-16 17:02:00,N/A,2025-12-16 17:02:00,False,False,N/A,0,0,False
2025-12-16,16:57,02:25,Guangzhou,CAN,Vietnam Airlines,VN503,2,25R,Landed,VN-A616,A21N,passenger,N/A,N/A,16:57,145,N/A,2025-12-16 16:57:00,N/A,2025-12-16 16:57:00,False,False,N/A,0,0,False
2025-12-16,16:52,01:43,Hanoi,HAN,Vietnam Airlines,VN7261,3,25R,Landed,VN-A508,A21N,passenger,N/A,N/A,16:52,103,N/A,2025-12-16 16:52:00,N/A,2025-12-16 16:52:00,False,False,N/A,0,0,False
2025-12-16,16:48,01:03,Da Nang,DAD,Vietnam Airlines,VN133,3,25R,Landed,VN-A393,A321,passenger,N/A,N/A,16:48,63,N/A,2025-12-16 16:48:00,N/A,2025-12-16 16:48:00,False,False,N/A,0,0,False
2025-12-16,16:44,01:24,Bangkok,BKK,Vietravel Airlines,VU130,2,25R,Landed,VN-A289,A321,passenger,N/A,N/A,16:44,84,N/A,2025-12-16 16:44:00,N/A,2025-12-16 16:44:00,False,False,N/A,0,0,False
2025-12-16,16:42,00:49,Con Dao,VCS,Vietnam Airlines,VN8056,3,25R,Landed,VN-B218,AT75,passenger,N/A,N/A,16:42,49,N/A,2025-12-16 16:42:00,N/A,2025-12-16 16:42:00,False,False,N/A,0,0,False
2025-12-16,16:39,03:06,Taipei,TPE,China Airlines,CI783,2,25R,Landed,B-18003,B77W,passenger,N/A,N/A,16:39,186,N/A,2025-12-16 16:39:00,N/A,2025-12-16 16:39:00,False,False,N/A,0,0,False
2025-12-16,16:38,03:18,Taipei,TPE,Starlux,JX713,2,25R,Landed,B-58213,A21N,passenger,N/A,N/A,16:38,198,N/A,2025-12-16 16:38:00,N/A,2025-12-16 16:38:00,False,False,N/A,0,0,False
2025-12-16,16:34,03:17,Denpasar,DPS,VietJet Air,VJ894,2,25R,Landed,VN-A544,A321,passenger,N/A,N/A,16:34,197,N/A,2025-12-16 16:34:00,N/A,2025-12-16 16:34:00,False,False,N/A,0,0,False
2025-12-16,16:32,00:51,Qui Nhon,UIH,Vietnam Airlines,VN1395,3,25R,Landed,VN-A611,A321,passenger,N/A,N/A,16:32,51,N/A,2025-12-16 16:32:00,N/A,2025-12-16 16:32:00,False,False,N/A,0,0,False
2025-12-16,16:28,08:00,Sydney,SYD,Vietnam Airlines,VN772,2,25R,Landed,VN-A898,A359,passenger,N/A,N/A,16:28,480,N/A,2025-12-16 16:28:00,N/A,2025-12-16 16:28:00,False,False,N/A,0,0,False
2025-12-16,16:27,01:33,Singapore,SIN,Scoot,TR302,2,25R,Landed,9V-TRU,A320,passenger,N/A,N/A,16:27,93,N/A,2025-12-16 16:27:00,N/A,2025-12-16 16:27:00,False,False,N/A,0,0,False
2025-12-16,16:20,00:47,Phu Quoc,PQC,Vietravel Airlines,VU310,3,25R,Landed,VN-A136,A320,passenger,N/A,N/A,16:20,47,N/A,2025-12-16 16:20:00,N/A,2025-12-16 16:20:00,False,False,N/A,0,0,False
2025-12-16,16:17,01:41,Kuala Lumpur,KUL,AirAsia,AK522,2,25R,Landed,9M-RAG,A320,passenger,N/A,N/A,16:17,101,N/A,2025-12-16 16:17:00,N/A,2025-12-16 16:17:00,False,False,N/A,0,0,False
2025-12-16,16:15,01:47,Hanoi,HAN,Vietnam Airlines,VN253,3,25R,Landed,VN-A879,B78X,passenger,N/A,N/A,16:15,107,N/A,2025-12-16 16:15:00,N/A,2025-12-16 16:15:00,False,False,N/A,0,0,False
2025-12-16,16:13,02:38,Jakarta,CGK,VietJet Air,VJ854,2,25R,Landed,VN-A699,A320,passenger,N/A,N/A,16:13,158,N/A,2025-12-16 16:13:00,N/A,2025-12-16 16:13:00,False,False,N/A,0,0,False
2025-12-16,16:11,01:46,Hanoi,HAN,VietJet Air,VJ151,1,25R,Landed,VN-A663,A320,passenger,N/A,N/A,16:11,106,N/A,2025-12-16 16:11:00,N/A,2025-12-16 16:11:00,False,False,N/A,0,0,False
2025-12-16,16:07,01:17,Bangkok,BKK,VietJet Air,VJ804,2,25R,Landed,VN-A580,A21N,passenger,N/A,N/A,16:07,77,N/A,2025-12-16 16:07:00,N/A,2025-12-16 16:07:00,False,False,N/A,0,0,False
2025-12-16,16:05,01:38,Sao Vang,THD,Vietnam Airlines,VN1277,3,25R,Landed,VN-A603,A321,passenger,N/A,N/A,16:05,98,N/A,2025-12-16 16:05:00,N/A,2025-12-16 16:05:00,False,False,N/A,0,0,False
2025-12-16,16:02,01:38,Phuket,HKT,VietJet Air,VJ808,2,25R,Landed,VN-A653,A21N,passenger,N/A,N/A,16:02,98,N/A,2025-12-16 16:02:00,N/A,2025-12-16 16:02:00,False,False,N/A,0,0,False
2025-12-16,15:59,08:13,Sydney,SYD,VietJet Air,VJ86,2,25R,Landed,VN-A817,A333,passenger,N/A,N/A,15:59,493,N/A,2025-12-16 15:59:00,N/A,2025-12-16 15:59:00,False,False,N/A,0,0,False
2025-12-16,15:55,09:01,Istanbul,IST,Turkish Airlines,TK162,2,25R,Landed,TC-LLO,B789,passenger,N/A,N/A,15:55,541,N/A,2025-12-16 15:55:00,N/A,2025-12-16 15:55:00,False,False,N/A,0,0,False
2025-12-16,15:51,01:10,Bangkok,BKK,Vietnam Airlines,VN604,2,25R,Landed,VN-A327,A321,passenger,N/A,N/A,15:51,70,N/A,2025-12-16 15:51:00,N/A,2025-12-16 15:51:00,False,False,N/A,0,0,False
2025-12-16,15:47,01:03,Da Nang,DAD,Vietnam Airlines,VN6037,3,25R,Landed,VN-A354,A321,passenger,N/A,N/A,15:47,63,N/A,2025-12-16 15:47:00,N/A,2025-12-16 15:47:00,False,False,N/A,0,0,False
2025-12-16,15:44,01:37,Kuala Lumpur,KUL,Malaysia Airlines,MH758,2,25R,Landed,9M-MXA,B738,passenger,N/A,N/A,15:44,97,N/A,2025-12-16 15:44:00,N/A,2025-12-16 15:44:00,False,False,N/A,0,0,False
2025-12-16,15:39,01:40,Sao Vang,THD,VietJet Air,VJ251,1,25R,Landed,VN-A639,A321,passenger,N/A,N/A,15:39,100,N/A,2025-12-16 15:39:00,N/A,2025-12-16 15:39:00,False,False,N/A,0,0,False
2025-12-16,15:37,07:53,Melbourne,MEL,Vietnam Airlines,VN780,2,25R,Landed,VN-A892,A359,passenger,N/A,N/A,15:37,473,N/A,2025-12-16 15:37:00,N/A,2025-12-16 15:37:00,False,False,N/A,0,0,False
2025-12-16,15:35,00:36,Nha Trang,CXR,Vietnam Airlines,VN1345,3,25R,Landed,VN-A326,A321,passenger,N/A,N/A,15:35,36,N/A,2025-12-16 15:35:00,N/A,2025-12-16 15:35:00,False,False,N/A,0,0,False
2025-12-16,15:30,00:40,Phu Quoc,PQC,Vietnam Airlines,VN1826,3,25R,Landed,VN-A324,A321,passenger,N/A,N/A,15:30,40,N/A,2025-12-16 15:30:00,N/A,2025-12-16 15:30:00,False,False,N/A,0,0,False
2025-12-16,15:29,01:44,Hanoi,HAN,Bamboo Airways,QH251,3,25R,Landed,JU-1410,A320,passenger,N/A,N/A,15:29,104,N/A,2025-12-16 15:29:00,N/A,2025-12-16 15:29:00,False,False,N/A,0,0,False
2025-12-16,15:26,02:31,Kunming,KMG,China Eastern Airlines,MU9633,2,25R,Landed,B-5756,B738,passenger,N/A,N/A,15:26,151,N/A,2025-12-16 15:26:00,N/A,2025-12-16 15:26:00,False,False,N/A,0,0,False
2025-12-16,15:19,01:37,Haiphong,HPH,VietJet Air,VJ275,1,25R,Landed,VN-A655,A320,passenger,N/A,N/A,15:19,97,N/A,2025-12-16 15:19:00,N/A,2025-12-16 15:19:00,False,False,N/A,0,0,False
2025-12-16,15:16,01:00,Da Nang,DAD,Vietnam Airlines,VN129,3,25R,Landed,VN-A336,A321,passenger,N/A,N/A,15:16,60,N/A,2025-12-16 15:16:00,N/A,2025-12-16 15:16:00,False,False,N/A,0,0,False
2025-12-16,15:14,01:02,Da Nang,DAD,VietJet Air,VJ635,1,25R,Landed,VN-A668,A320,passenger,N/A,N/A,15:14,62,N/A,2025-12-16 15:14:00,N/A,2025-12-16 15:14:00,False,False,N/A,0,0,False
2025-12-16,15:07,01:47,Hanoi,HAN,VietJet Air,VJ183,1,25R,Landed,VN-A811,A333,passenger,N/A,N/A,15:07,107,N/A,2025-12-16 15:07:00,N/A,2025-12-16 15:07:00,False,False,N/A,0,0,False
2025-12-16,15:05,00:40,Phnom Penh,KTI,Vietnam Airlines,VN921,2,25R,Landed,VN-A323,A321,passenger,N/A,N/A,15:05,40,N/A,2025-12-16 15:05:00,N/A,2025-12-16 15:05:00,False,False,N/A,0,0,False
2025-12-16,15:03,00:54,Qui Nhon,UIH,Vietnam Airlines,VN1391,3,25R,Landed,VN-A503,A21N,passenger,N/A,N/A,15:03,54,N/A,2025-12-16 15:03:00,N/A,2025-12-16 15:03:00,False,False,N/A,0,0,False
2025-12-16,14:59,01:45,Hanoi,HAN,Vietnam Airlines,VN213,3,25R,Landed,VN-A868,B789,passenger,N/A,N/A,14:59,105,N/A,2025-12-16 14:59:00,N/A,2025-12-16 14:59:00,False,False,N/A,0,0,False
2025-12-16,14:57,01:07,Da Nang,DAD,Vietnam Airlines,VN7131,3,25R,Landed,VN-A334,A321,passenger,N/A,N/A,14:57,67,N/A,2025-12-16 14:57:00,N/A,2025-12-16 14:57:00,False,False,N/A,0,0,False
2025-12-16,14:54,00:52,Con Dao,VCS,Vietnam Airlines,VN8062,3,25R,Landed,VN-B219,AT75,passenger,N/A,N/A,14:54,52,N/A,2025-12-16 14:54:00,N/A,2025-12-16 14:54:00,False,False,N/A,0,0,False
2025-12-16,14:52,00:57,Chu Lai,VCL,Vietnam Airlines,VN1465,3,25R,Landed,VN-A515,A20N,passenger,N/A,N/A,14:52,57,N/A,2025-12-16 14:52:00,N/A,2025-12-16 14:52:00,False,False,N/A,0,0,False
2025-12-16,14:45,02:23,Guangzhou,CAN,China Southern Airlines,CZ373,2,25R,Landed,B-327G,A21N,passenger,N/A,N/A,14:45,143,N/A,2025-12-16 14:45:00,N/A,2025-12-16 14:45:00,False,False,N/A,0,0,False
2025-12-16,14:42,10:58,Frankfurt,FRA,AeroLogic,3S620,0,25R,Landed,D-AALV,B77L,cargo,N/A,N/A,14:42,658,N/A,2025-12-16 14:42:00,N/A,2025-12-16 14:42:00,False,False,N/A,0,0,False
2025-12-16,14:40,01:39,Singapore,SIN,Singapore Airlines,SQ184,2,25R,Landed,9V-SMK,A359,passenger,N/A,N/A,14:40,99,N/A,2025-12-16 14:40:00,N/A,2025-12-16 14:40:00,False,False,N/A,0,0,False
2025-12-16,14:39,05:13,Seoul,ICN,VietJet Air,VJ863,2,25R,Landed,VN-A546,A21N,passenger,N/A,N/A,14:39,313,N/A,2025-12-16 14:39:00,N/A,2025-12-16 14:39:00,False,False,N/A,0,0,False
2025-12-16,14:34,01:40,Singapore,SIN,Scoot,TR352,2,25R,Landed,9V-NCK,A21N,passenger,N/A,N/A,14:34,100,N/A,2025-12-16 14:34:00,N/A,2025-12-16 14:34:00,False,False,N/A,0,0,False
2025-12-16,14:32,02:49,Kaohsiung,KHH,VietJet Air,VJ885,2,25R,Landed,VN-A516,A21N,passenger,N/A,N/A,14:32,169,N/A,2025-12-16 14:32:00,N/A,2025-12-16 14:32:00,False,False,N/A,0,0,False
2025-12-16,14:30,05:02,Tianjin,TSN,Tianjin Airlines,GS9948,2,25R,Landed,B-9948,A320,passenger,N/A,N/A,14:30,302,N/A,2025-12-16 14:30:00,N/A,2025-12-16 14:30:00,False,False,N/A,0,0,False
2025-12-16,14:26,01:34,Kuala Lumpur,KUL,VietJet Air,VJ826,2,25R,Landed,VN-A689,A320,passenger,N/A,N/A,14:26,94,N/A,2025-12-16 14:26:00,N/A,2025-12-16 14:26:00,False,False,N/A,0,0,False
2025-12-16,14:23,01:05,Hue,HUI,Vietnam Airlines,VN1371,3,25R,Landed,VN-A353,A321,passenger,N/A,N/A,14:23,65,N/A,2025-12-16 14:23:00,N/A,2025-12-16 14:23:00,False,False,N/A,0,0,False
2025-12-16,14:21,00:45,Con Dao,VCS,Vietnam Airlines,VN1858,3,25R,Landed,VN-B225,AT75,passenger,N/A,N/A,14:21,45,N/A,2025-12-16 14:21:00,N/A,2025-12-16 14:21:00,False,False,N/A,0,0,False
2025-12-16,14:18,01:45,Hanoi,HAN,Sun PhuQuoc Airways,9G87,3,25R,Landed,VN-A279,A321,passenger,N/A,N/A,14:18,105,N/A,2025-12-16 14:18:00,N/A,2025-12-16 14:18:00,False,False,N/A,0,0,False
2025-12-16,14:13,00:42,Tuy Hoa,TBB,VietJet Air,VJ207,1,25R,Landed,VN-A644,A321,passenger,N/A,N/A,14:13,42,N/A,2025-12-16 14:13:00,N/A,2025-12-16 14:13:00,False,False,N/A,0,0,False
2025-12-16,14:09,01:33,Singapore,SIN,Vietnam Airlines,VN650,2,25R,Landed,VN-A601,A321,passenger,N/A,N/A,14:09,93,N/A,2025-12-16 14:09:00,N/A,2025-12-16 14:09:00,False,False,N/A,0,0,False
2025-12-16,14:07,01:00,Da Nang,DAD,Vietnam Airlines,VN127,3,25R,Landed,VN-A332,A321,passenger,N/A,N/A,14:07,60,N/A,2025-12-16 14:07:00,N/A,2025-12-16 14:07:00,False,False,N/A,0,0,False
2025-12-16,14:03,01:53,Hanoi,HAN,Vietnam Airlines,VN251,3,25R,Landed,VN-A896,A359,passenger,N/A,N/A,14:03,113,N/A,2025-12-16 14:03:00,N/A,2025-12-16 14:03:00,False,False,N/A,0,0,False
2025-12-16,14:02,06:46,Tokyo,NRT,VietJet Air,VJ823,2,25R,Landed,VN-A607,A21N,passenger,N/A,N/A,14:02,406,N/A,2025-12-16 14:02:00,N/A,2025-12-16 14:02:00,False,False,N/A,0,0,False
2025-12-16,13:58,01:46,Kota Kinabalu,BKI,AirAsia,AK1630,2,25R,Landed,9M-AGB,A20N,passenger,N/A,N/A,13:58,106,N/A,2025-12-16 13:58:00,N/A,2025-12-16 13:58:00,False,False,N/A,0,0,False
2025-12-16,13:57,01:09,Da Nang,DAD,Vietnam Airlines,VN123,3,25R,Landed,VN-A338,A321,passenger,N/A,N/A,13:57,69,N/A,2025-12-16 13:57:00,N/A,2025-12-16 13:57:00,False,False,N/A,0,0,False
2025-12-16,13:54,05:28,Osaka,KIX,Vietnam Airlines,VN321,2,25R,Landed,VN-A872,B78X,passenger,N/A,N/A,13:54,328,N/A,2025-12-16 13:54:00,N/A,2025-12-16 13:54:00,False,False,N/A,0,0,False
2025-12-16,13:51,06:06,Tokyo,NRT,Vietnam Airlines,VN307,2,25R,Landed,VN-A873,B78X,passenger,N/A,N/A,13:51,366,N/A,2025-12-16 13:51:00,N/A,2025-12-16 13:51:00,False,False,N/A,0,0,False
2025-12-16,13:50,00:55,Qui Nhon,UIH,VietJet Air,VJ387,1,25R,Landed,VN-A671,A320,passenger,N/A,N/A,13:50,55,N/A,2025-12-16 13:50:00,N/A,2025-12-16 13:50:00,False,False,N/A,0,0,False
2025-12-16,13:47,01:41,Singapore,SIN,VietJet Air,VJ812,2,25R,Landed,VN-A650,A320,passenger,N/A,N/A,13:47,101,N/A,2025-12-16 13:47:00,N/A,2025-12-16 13:47:00,False,False,N/A,0,0,False
2025-12-16,13:43,06:18,Dubai,DXB,Emirates,EK364,2,25R,Landed,A6-EXJ,A359,passenger,N/A,N/A,13:43,378,N/A,2025-12-16 13:43:00,N/A,2025-12-16 13:43:00,False,False,N/A,0,0,False
2025-12-16,13:42,01:12,Da Nang,DAD,VietJet Air,VJ633,1,25R,Landed,VN-A656,A320,passenger,N/A,N/A,13:42,72,N/A,2025-12-16 13:42:00,N/A,2025-12-16 13:42:00,False,False,N/A,0,0,False
2025-12-16,13:38,05:48,Nagoya,NGO,VietJet Air,VJ857,2,25R,Landed,VN-A543,A21N,passenger,N/A,N/A,13:38,348,N/A,2025-12-16 13:38:00,N/A,2025-12-16 13:38:00,False,False,N/A,0,0,False
2025-12-16,13:36,00:47,Phu Quoc,PQC,VietJet Air,VJ330,1,25R,Landed,VN-A673,A321,passenger,N/A,N/A,13:36,47,N/A,2025-12-16 13:36:00,N/A,2025-12-16 13:36:00,False,False,N/A,0,0,False
2025-12-16,13:34,01:48,Hanoi,HAN,VietJet Air,VJ129,1,25R,Landed,VN-A816,A333,passenger,N/A,N/A,13:34,108,N/A,2025-12-16 13:34:00,N/A,2025-12-16 13:34:00,False,False,N/A,0,0,False
2025-12-16,13:31,02:25,Shenzhen,SZX,China Southern Airlines,CZ8465,2,25R,Landed,B-6355,A321,passenger,N/A,N/A,13:31,145,N/A,2025-12-16 13:31:00,N/A,2025-12-16 13:31:00,False,False,N/A,0,0,False
2025-12-16,13:29,01:32,Penang,PEN,AirAsia,AK1502,2,25R,Landed,9M-RAU,A320,passenger,N/A,N/A,13:29,92,N/A,2025-12-16 13:29:00,N/A,2025-12-16 13:29:00,False,False,N/A,0,0,False
2025-12-16,13:27,05:40,Osaka,KIX,VietJet Air,VJ829,2,25R,Landed,VN-A545,A21N,passenger,N/A,N/A,13:27,340,N/A,2025-12-16 13:27:00,N/A,2025-12-16 13:27:00,False,False,N/A,0,0,False
2025-12-16,13:24,01:13,Bangkok,BKK,VietJet Air,VJ802,2,25R,Landed,VN-A537,A21N,passenger,N/A,N/A,13:24,73,N/A,2025-12-16 13:24:00,N/A,2025-12-16 13:24:00,False,False,N/A,0,0,False
2025-12-16,13:21,05:14,Seoul,ICN,Korean Air,KE471,2,25R,Landed,HL8532,A21N,passenger,N/A,N/A,13:21,314,N/A,2025-12-16 13:21:00,N/A,2025-12-16 13:21:00,False,False,N/A,0,0,False
2025-12-16,13:19,00:40,Phu Quoc,PQC,Vietnam Airlines,VN1824,3,25R,Landed,VN-A325,A321,passenger,N/A,N/A,13:19,40,N/A,2025-12-16 13:19:00,N/A,2025-12-16 13:19:00,False,False,N/A,0,0,False
2025-12-16,13:16,02:18,Shenzhen,SZX,Tianjin Air Cargo,HT3823,0,25R,Landed,B-222Y,B738,cargo,N/A,N/A,13:16,138,N/A,2025-12-16 13:16:00,N/A,2025-12-16 13:16:00,False,False,N/A,0,0,False
2025-12-16,13:12,06:35,Doha,DOH,Qatar Airways,QR970,2,25R,Landed,A7-BAA,B77W,passenger,N/A,N/A,13:12,395,N/A,2025-12-16 13:12:00,N/A,2025-12-16 13:12:00,False,False,N/A,0,0,False
2025-12-16,13:10,04:41,Busan,PUS,Vietnam Airlines,VN423,2,25R,Landed,VN-A877,B78X,passenger,N/A,N/A,13:10,281,N/A,2025-12-16 13:10:00,N/A,2025-12-16 13:10:00,False,False,N/A,0,0,False
2025-12-16,13:08,00:38,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1964,3,25R,Landed,VN-A282,A21N,passenger,N/A,N/A,13:08,38,N/A,2025-12-16 13:08:00,N/A,2025-12-16 13:08:00,False,False,N/A,0,0,False
2025-12-16,13:06,01:35,Brunei,BWN,Royal Brunei Airlines,BI381,2,25R,Landed,V8-RBC,A20N,passenger,N/A,N/A,13:06,95,N/A,2025-12-16 13:06:00,N/A,2025-12-16 13:06:00,False,False,N/A,0,0,False
2025-12-16,13:01,01:13,Bangkok,BKK,Vietnam Airlines,VN600,2,25R,Landed,VN-A331,A321,passenger,N/A,N/A,13:01,73,N/A,2025-12-16 13:01:00,N/A,2025-12-16 13:01:00,False,False,N/A,0,0,False
2025-12-16,12:59,01:38,Hanoi,HAN,Vietnam Airlines,VN211,3,25R,Landed,VN-A869,B789,passenger,N/A,N/A,12:59,98,N/A,2025-12-16 12:59:00,N/A,2025-12-16 12:59:00,False,False,N/A,0,0,False
2025-12-16,12:53,01:42,Hanoi,HAN,Vietravel Airlines,VU771,3,25R,Landed,VN-A129,A321,passenger,N/A,N/A,12:53,102,N/A,2025-12-16 12:53:00,N/A,2025-12-16 12:53:00,False,False,N/A,0,0,False
2025-12-16,12:50,00:31,Da Lat,DLI,Vietnam Airlines,VN1383,3,25R,Landed,VN-A611,A321,passenger,N/A,N/A,12:50,31,N/A,2025-12-16 12:50:00,N/A,2025-12-16 12:50:00,False,False,N/A,0,0,False
2025-12-16,12:47,01:44,Hanoi,HAN,VietJet Air,VJ149,1,25R,Landed,VN-A685,A321,passenger,N/A,N/A,12:47,104,N/A,2025-12-16 12:47:00,N/A,2025-12-16 12:47:00,False,False,N/A,0,0,False
2025-12-16,12:45,01:01,Da Nang,DAD,VietJet Air,VJ627,1,25R,Landed,VN-A549,A21N,passenger,N/A,N/A,12:45,61,N/A,2025-12-16 12:45:00,N/A,2025-12-16 12:45:00,False,False,N/A,0,0,False
2025-12-16,12:43,02:59,Lijiang,LJG,Ruili Airlines,DR5051,2,25R,Landed,B-5811,B737,passenger,N/A,N/A,12:43,179,N/A,2025-12-16 12:43:00,N/A,2025-12-16 12:43:00,False,False,N/A,0,0,False
2025-12-16,12:34,00:38,Phu Quoc,PQC,Vietnam Airlines,VN6104,3,25R,Landed,VN-A359,A321,passenger,N/A,N/A,12:34,38,N/A,2025-12-16 12:34:00,N/A,2025-12-16 12:34:00,False,False,N/A,0,0,False
2025-12-16,12:30,01:36,Haiphong,HPH,Vietnam Airlines,VN1177,3,25R,Landed,VN-A393,A321,passenger,N/A,N/A,12:30,96,N/A,2025-12-16 12:30:00,N/A,2025-12-16 12:30:00,False,False,N/A,0,0,False
2025-12-16,12:25,01:37,Haiphong,HPH,VietJet Air,VJ273,1,25R,Landed,VN-A542,A321,passenger,N/A,N/A,12:25,97,N/A,2025-12-16 12:25:00,N/A,2025-12-16 12:25:00,False,False,N/A,0,0,False
2025-12-16,12:21,01:39,Hanoi,HAN,Bamboo Airways,QH211,3,25R,Landed,PK-BBK,B739,passenger,N/A,N/A,12:21,99,N/A,2025-12-16 12:21:00,N/A,2025-12-16 12:21:00,False,False,N/A,0,0,False
2025-12-16,12:16,01:01,Da Nang,DAD,Vietravel Airlines,VU673,3,25R,Landed,VN-A136,A320,passenger,N/A,N/A,12:16,61,N/A,2025-12-16 12:16:00,N/A,2025-12-16 12:16:00,False,False,N/A,0,0,False
2025-12-16,12:12,01:41,Hanoi,HAN,Vietravel Airlines,VU775,3,25R,Landed,9H-MLW,A320,passenger,N/A,N/A,12:12,101,N/A,2025-12-16 12:12:00,N/A,2025-12-16 12:12:00,False,False,N/A,0,0,False
